Object,Probability
Object184,0.0
Object185,0.0009719467434248121
Object186,0.0
Object187,1.832849593851362e-16
Object188,0.0
Object189,0.0
Object190,1.8387173163612666e-07
Object191,0.0
Object192,0.003747073954418252
Object193,0.0
Object194,3.7482155303768485e-06
Object195,0.001556104204601856
Object196,0.0
Object197,0.0
Object198,0.0
Object199,0.0
Object200,0.0
Object201,0.0
Object202,0.0
Object203,0.0
Object204,0.0
Object205,6.030481563209167e-44
Object206,0.0
Object207,0.0
Object208,0.0
Object209,9.76764172384711e-25
Object210,0.0
Object211,0.0
Object212,0.0
Object213,0.0
Object214,0.0
Object215,0.0
Object216,0.0
Object217,0.00025569748948260694
Object218,0.0
Object219,0.0
Object220,4.760311064100843e-35
Object221,0.0
Object222,0.0
Object223,0.0
Object224,0.0
Object225,0.0005245813341899499
Object226,0.0
Object227,0.0
Object228,0.0
Object229,0.0
Object230,0.0
Object231,0.0
Object232,0.0
Object233,0.0
Object234,0.0
Object235,0.0
Object236,0.0
Object237,0.0
Object238,0.0
Object239,1.524892550709498e-08
Object240,0.0
Object241,0.0
Object242,0.0
Object243,0.0
Object244,0.0
Object245,0.0
Object246,9.54320279088307e-25
Object247,0.0
Object248,0.0
Object249,0.0
Object250,0.0
Object251,0.0
Object252,0.0
Object253,0.0
Object254,0.0
Object255,0.0
Object256,2.3765310756959779e-63
Object257,8.931741162303272e-05
Object258,0.0
Object259,0.0
Object260,0.0
Object261,0.0
Object262,3.3918674924790245e-21
Object263,0.0
Object264,0.0
Object265,0.0
Object266,0.0
Object267,0.0
Object268,0.0
Object269,0.0
Object270,1.6029384594619472e-29
Object271,0.0
Object272,6.826633437658529e-07
Object273,0.0
Object274,0.0
Object275,0.0
Object276,0.0
Object277,0.0
Object278,0.0
Object279,0.0
Object280,0.0
Object281,5.278922142745138e-47
Object282,0.0
Object283,1.4693357392145273e-54
Object284,6.145840801048678e-29
Object285,0.0
Object286,0.0
Object287,0.0
Object288,0.0
Object289,0.0
Object290,7.0599737628989615e-31
Object291,0.0
Object292,0.0
Object293,0.0
Object294,1.9342962433853573e-34
Object295,0.0
Object296,0.0
Object297,0.0
Object298,0.0
Object299,0.0
Object300,0.0
Object301,0.0
Object302,0.0
Object303,0.0
Object304,2.586335080096016e-97
Object305,0.0
Object306,0.0
Object307,0.0
Object308,0.0
Object309,0.0
Object310,0.0
Object311,1.7851488586474122e-60
Object312,0.0
Object313,0.0
Object314,2.4186178596018473e-31
Object315,0.0
Object316,0.0
Object317,0.0
Object318,0.0
Object319,0.0
Object320,0.0
Object321,0.0
Object322,0.0
Object323,0.0
Object324,0.0
Object325,0.0
Object326,0.0
Object327,1.0056295094195167e-29
Object328,4.615478196299283e-10
Object329,0.0
Object330,2.2150541408511713e-75
Object331,0.0
Object332,0.0
Object333,0.0
Object334,0.0
Object335,0.0
Object336,0.0
Object337,1.2698058127132239e-48
Object338,0.0
Object339,0.0
Object340,0.0
Object341,0.0
Object342,0.0
Object343,0.0
Object344,0.0
Object345,0.0
Object346,0.007757309546958414
Object347,0.0
Object348,0.0
Object349,0.0
Object350,0.0
Object351,0.0
Object352,0.0
Object353,0.0
Object354,0.0
Object355,0.0
Object356,0.0
Object357,0.0
Object358,6.812666508024066e-37
Object359,0.0
Object360,1.6590731113282047e-24
Object361,0.0
Object362,0.0
Object363,0.0
Object364,0.0
Object365,0.0
Object366,0.0
Object367,0.0
Object368,0.0
Object369,0.0
Object370,0.0
Object371,1.338043017943315e-50
Object372,0.0
Object373,0.0
Object374,0.0
Object375,0.0
Object376,0.0
Object377,9.63677522397167e-40
Object378,0.0
Object379,0.0
Object380,0.0
Object381,0.0
Object382,0.0
Object383,0.0
Object384,0.0
Object385,0.0
Object386,9.341575430768543e-73
Object387,0.0
Object388,0.0
Object389,0.0
Object390,0.0
Object391,0.0
Object392,0.0
Object393,0.0
Object394,0.0
Object395,0.0
Object396,0.0
Object397,0.0
Object398,0.0
Object399,0.0
Object400,1.5008997215553118e-29
Object401,0.0
Object402,0.0
Object403,0.0
Object404,0.07631819519999998
Object405,0.0
Object406,0.0
Object407,0.003744898271299083
Object408,0.0
Object409,0.0
Object410,0.0
Object411,0.0
Object412,0.0
Object413,0.0
Object414,0.0
Object415,3.8931716452615783e-16
Object416,0.0
Object417,0.0
Object418,0.0
Object419,0.0
Object420,9.145171753549793e-24
Object421,0.0
Object422,0.0
Object423,4.644882298713615e-40
Object424,0.0
Object425,0.0
Object426,6.928445527313234e-12
Object427,0.0
Object428,0.0
Object429,0.0
Object430,0.0
Object431,0.0
Object432,0.0
Object433,0.0
Object434,0.0
Object435,0.0
Object436,5.529979824662212e-14
Object437,0.0
Object438,0.0
Object439,9.181323513422885e-09
Object440,0.0
Object441,0.0
Object442,0.0
Object443,0.0
Object444,0.0
Object445,0.0
Object446,0.0
Object447,0.0
Object448,0.0
Object449,0.0
Object450,0.0
Object451,0.0
Object452,1.2771439242850978e-31
Object453,0.0
Object454,5.066894592622515e-68
Object455,0.0
Object456,0.0
Object457,0.0
Object458,0.0
Object459,0.0
Object460,0.0
Object461,0.0
Object462,0.0
Object463,0.0
Object464,0.0
Object465,0.0
Object466,0.0
Object467,0.0
Object468,2.1259091337441106e-20
Object469,0.0
Object470,0.0
Object471,0.0
Object472,0.0
Object473,0.0
Object474,0.0
Object475,0.0
Object476,0.0
Object477,1.1387430505868451e-91
Object478,0.0
Object479,0.0
Object480,0.0
Object481,0.0
Object482,0.0
Object483,0.0
Object484,5.704947382084169e-26
Object485,0.0
Object486,0.0
Object487,5.01392756557185e-19
Object488,0.0
Object489,5.090373898500914e-13
Object490,0.0
Object491,0.0
Object492,0.0
Object493,1.5016911142370494e-29
Object494,0.0
Object495,0.0
Object496,7.137780510470393e-32
Object497,0.0
Object498,1.0794354458398104e-09
Object499,1.0525399903965807e-33
Object500,0.0
Object501,0.0
Object502,0.0
Object503,0.0
Object504,0.0
Object505,0.0
Object506,2.4302370565838385e-35
Object507,0.0
Object508,0.0
Object509,0.0
Object510,0.0
Object511,0.0
Object512,0.0
Object513,0.0
Object514,0.0
Object515,1.9068709545583976e-52
Object516,0.0
Object517,0.0
Object518,1.2224994862528287e-20
Object519,0.0
Object520,0.0
Object521,0.0
Object522,0.0
Object523,0.0
Object524,0.0
Object525,0.0
Object526,0.0
Object527,0.0
Object528,0.0
Object529,0.0
Object530,0.0
Object531,0.0
Object532,0.0
Object533,0.0001912802046065371
Object534,0.0
Object535,0.0
Object536,0.0
Object537,0.0
Object538,0.0
Object539,0.0
Object540,0.0
Object541,0.0
Object542,0.0
Object543,0.0
Object544,0.0
Object545,0.0
Object546,0.0
Object547,2.7339130219042895e-77
Object548,0.0
Object549,0.0
Object550,0.0
Object551,0.0
Object552,0.0
Object553,5.155529663625661e-06
Object554,0.0
Object555,0.0
Object556,0.0
Object557,0.0
Object558,0.0
Object559,0.0
Object560,0.0
Object561,0.0
Object562,3.2163928347495835e-08
Object563,0.0
Object564,0.0
Object565,0.00010281394252167889
Object566,0.0
Object567,1.822922086234121e-129
Object568,0.0
Object569,0.0
Object570,0.0
Object571,0.0
Object572,0.0
Object573,0.0
Object574,0.0
Object575,0.0
Object576,0.0
Object577,0.0
Object578,0.0
Object579,0.0
Object580,3.503141401671058e-05
Object581,0.0
Object582,0.0
Object583,0.0
Object584,0.0
Object585,0.0
Object586,9.142209081129647e-37
Object587,0.0
Object588,0.0
Object589,0.0
Object590,0.0
Object591,0.0
Object592,0.0
Object593,0.0
Object594,1.3160206179274966e-44
Object595,0.0
Object596,1.220246914663992e-71
Object597,0.0
Object598,0.0
Object599,0.0
Object600,0.0
Object601,0.0
Object602,0.0
Object603,0.0
Object604,0.0
Object605,0.0
Object606,0.0
Object607,0.0
Object608,0.0
Object609,0.0
Object610,0.0
Object611,0.0
Object612,0.0
Object613,9.176774985579407e-40
Object614,6.944527392941395e-61
Object615,0.0
Object616,0.0
Object617,0.0
Object618,0.0
Object619,0.0
Object620,0.0
Object621,0.0
Object622,0.0
Object623,0.0
Object624,0.0
Object625,0.0
Object626,0.0
Object627,0.0
Object628,0.0
Object629,0.0
Object630,1.7675240940649847e-15
Object631,0.0
Object632,0.0026116176183551996
Object633,0.0
Object634,0.0
Object635,0.0
Object636,0.0
Object637,0.019809569571229247
Object638,0.0
Object639,0.0
Object640,0.0
Object641,4.019807156912731e-27
Object642,0.0
Object643,0.0
Object644,0.0
Object645,0.0
Object646,0.0
Object647,0.0
Object648,0.0
Object649,0.0
Object650,0.0
Object651,0.0
Object652,0.0
Object653,2.4277782294256018e-76
Object654,0.0
Object655,0.0
Object656,0.0
Object657,0.0
Object658,0.0
Object659,0.0
Object660,0.0
Object661,9.865479013598847e-28
Object662,2.1790875416016233e-60
Object663,0.0
Object664,0.0
Object665,0.0
Object666,0.0
Object667,0.0
Object668,0.0
Object669,0.0
Object670,0.0
Object671,0.0
Object672,0.0
Object673,0.0
Object674,0.0
Object675,0.0
Object676,0.0
Object677,5.276799178481895e-45
Object678,3.3550416868373107e-32
Object679,0.0
Object680,1.376529044389573e-15
Object681,0.0
Object682,0.0
Object683,0.0
Object684,0.0
Object685,0.0
Object686,0.0
Object687,0.0
Object688,0.0
Object689,0.0
Object690,0.0
Object691,0.0
Object692,0.0
Object693,0.0
Object694,1.7940066492300366e-13
Object695,0.0
Object696,0.0
Object697,1.0642221363988558e-18
Object698,0.0
Object699,0.0
Object700,0.0
Object701,0.0
Object702,0.0
Object703,0.0
Object704,1.5506101417165843e-72
Object705,0.0
Object706,7.4413859994112635e-06
Object707,0.0
Object708,9.280957325703022e-62
Object709,4.968190329725127e-81
Object710,0.0
Object711,0.0
Object712,0.0
Object713,0.0
Object714,0.0
Object715,0.0
Object716,0.0
Object717,8.597598586381546e-49
Object718,0.0
Object719,0.0
Object720,0.0
Object721,0.0
Object722,0.0
Object723,0.0
Object724,0.0
Object725,0.0
Object726,0.0
Object727,0.0
Object728,0.0
Object729,0.00033064110503423994
Object730,1.3661919824333986e-48
Object731,0.0
Object732,0.0
Object733,0.0
Object734,0.0
Object735,3.6442305516375864e-06
Object736,0.0
Object737,0.0
Object738,0.0
Object739,0.0
Object740,0.0
Object741,0.0
Object742,0.0
Object743,0.0
Object744,0.0
Object745,0.0
Object746,0.0
Object747,0.0
Object748,0.0
Object749,0.0
Object750,0.005040829946880001
Object751,0.0
Object752,8.736486427311993e-09
Object753,1.342371017269492e-45
Object754,0.0
Object755,0.0
Object756,6.561558627419198e-10
Object757,0.0
Object758,0.0
Object759,1.8294168879413836e-72
Object760,0.0
Object761,0.0
Object762,0.0
Object763,0.0
Object764,0.0
Object765,0.0
Object766,0.0
Object767,0.0
Object768,0.0
Object769,0.0
Object770,0.0
Object771,0.0
Object772,0.0
Object773,0.0
Object774,0.0
Object775,0.0
Object776,0.0
Object777,0.0
Object778,0.0
Object779,2.6991508707784524e-25
Object780,0.0
Object781,0.0
Object782,0.0
Object783,0.0005308396680787203
Object784,0.0
Object785,0.0
Object786,0.0
Object787,0.0
Object788,0.0
Object789,0.0
Object790,4.6974263567041246e-11
Object791,0.0
Object792,0.0
Object793,0.0
Object794,7.555453200366951e-27
Object795,0.0
Object796,3.67765049087668e-40
Object797,0.0
Object798,0.0
Object799,0.0
Object800,0.0
Object801,0.0
Object802,0.0
Object803,0.0
Object804,0.0
Object805,0.0
Object806,0.0
Object807,2.9265503613255896e-109
Object808,0.13517689536000002
Object809,0.0
Object810,0.0
Object811,0.0
Object812,0.0
Object813,0.0
Object814,0.0
Object815,0.0
Object816,0.0
Object817,0.0
Object818,0.0
Object819,0.0
Object820,0.0
Object821,0.0
Object822,0.0
Object823,0.0
Object824,0.0
Object825,0.0
Object826,0.0
Object827,8.829576259306574e-13
Object828,0.0
Object829,5.50432891751417e-28
Object830,0.0
Object831,0.0
Object832,0.0
Object833,5.629002713775807e-48
Object834,0.0
Object835,0.0
Object836,0.0
Object837,0.0
Object838,0.0
Object839,0.0
Object840,0.0
Object841,0.0
Object842,0.0
Object843,0.0
Object844,0.0
Object845,0.0
Object846,0.0
Object847,0.0
Object848,0.0
Object849,0.0
Object850,0.0
Object851,0.0
Object852,0.0
Object853,6.595884031007941e-09
Object854,0.0
Object855,0.0
Object856,0.0
Object857,0.0
Object858,2.3940028108605322e-26
Object859,0.0
Object860,0.0
Object861,1.9976148745567786e-23
Object862,1.050236331471045e-88
Object863,0.0
Object864,0.0
Object865,1.9655402925532422e-17
Object866,0.0
Object867,0.0
Object868,0.0
Object869,0.0
Object870,0.0
Object871,0.0
Object872,0.0
Object873,0.0
Object874,0.0
Object875,0.0
Object876,0.0
Object877,0.0
Object878,0.0
Object879,0.0
Object880,0.001112420359029452
Object881,9.75569564678889e-43
Object882,0.0
Object883,1.5834059132501277e-69
Object884,0.0
Object885,0.0
Object886,0.0
Object887,0.0
Object888,0.00018788457737660728
Object889,0.0
Object890,0.0
Object891,1.964141240177151e-51
Object892,0.0
Object893,0.0
Object894,0.0
Object895,1.9068964303268828e-17
Object896,0.0
Object897,0.0
Object898,0.0
Object899,0.0
Object900,0.0
Object901,0.0
Object902,0.0
Object903,0.08013371083199997
Object904,0.0
Object905,1.4483558916003352e-82
Object906,0.0
Object907,0.0
Object908,0.0
Object909,1.1248413149331152e-61
Object910,0.0
Object911,0.0
Object912,0.0
Object913,3.2746278917590366e-27
Object914,0.0
Object915,0.0
Object916,0.0
Object917,0.0
Object918,0.0
Object919,2.005322917506815e-53
Object920,2.47173110397631e-15
Object921,0.0
Object922,0.0
Object923,0.0
Object924,0.0
Object925,0.0
Object926,0.0
Object927,5.540139521647592e-31
Object928,1.7294402226297895e-35
Object929,0.0
Object930,0.0
Object931,0.0
Object932,0.0
Object933,0.0
Object934,0.0
Object935,0.0
Object936,0.0
Object937,0.0
Object938,0.0
Object939,0.0
Object940,7.55920014726423e-61
Object941,0.0
Object942,0.0
Object943,0.0
Object944,0.0
Object945,0.0
Object946,1.4462598799221113e-67
Object947,0.0
Object948,0.0
Object949,0.0
Object950,0.0
Object951,0.0
Object952,3.000739607566419e-65
Object953,1.1660485621441404e-27
Object954,0.0
Object955,0.0
Object956,1.0919457613265202e-45
Object957,0.0
Object958,0.0
Object959,0.0
Object960,0.0
Object961,0.0
Object962,0.0
Object963,0.0
Object964,2.5988916103124923e-76
Object965,0.0
Object966,0.0
Object967,0.0
Object968,0.0
Object969,0.0
Object970,3.2683666894855516e-18
Object971,0.0
Object972,0.0
Object973,4.537433005949436e-43
Object974,0.0
Object975,0.0
Object976,1.9929576349306365e-110
Object977,0.0
Object978,0.0
Object979,0.0
Object980,2.649973853662973e-33
Object981,0.0
Object982,0.0
Object983,0.0
Object984,0.0
Object985,0.0
Object986,0.0
Object987,0.0
Object988,0.0
Object989,0.0
Object990,0.0
Object991,0.0
Object992,0.0
Object993,0.0
Object994,0.0
Object995,6.856214499731918e-69
Object996,0.0
Object997,2.7566899273029623e-43
Object998,0.0
Object999,0.0
Object1000,0.0
Object1001,0.0
Object1002,3.9293571003404223e-23
Object1003,0.0
Object1004,0.0
Object1005,0.0
Object1006,0.0
Object1007,1.60473693419162e-13
Object1008,0.0
Object1009,0.015104642799999998
Object1010,0.0
Object1011,0.0
Object1012,0.0
Object1013,0.0
Object1014,0.0
Object1015,1.7820286953963151e-28
Object1016,0.0408792638951424
Object1017,9.405515079645666e-22
Object1018,0.0
Object1019,9.21827912924909e-09
Object1020,0.0
Object1021,0.0
Object1022,0.0
Object1023,0.0
Object1024,0.0
Object1025,0.0
Object1026,0.0
Object1027,0.0
Object1028,0.0
Object1029,0.0
Object1030,1.553785898903708e-18
Object1031,0.0
Object1032,0.0
Object1033,0.0
Object1034,0.0
Object1035,0.0
Object1036,0.0
Object1037,0.0
Object1038,0.0
Object1039,0.0
Object1040,0.0
Object1041,1.3827268001291095e-41
Object1042,0.0
Object1043,0.0
Object1044,0.0
Object1045,4.5040705551426564e-05
Object1046,0.0
Object1047,1.077637957487781e-25
Object1048,0.0
Object1049,0.0
Object1050,0.0
Object1051,0.0
Object1052,0.0
Object1053,0.0
Object1054,0.0
Object1055,0.0
Object1056,0.0
Object1057,2.6331390660508133e-17
Object1058,0.0
Object1059,0.0
Object1060,0.0
Object1061,0.0
Object1062,8.8125306065049e-27
Object1063,0.0
Object1064,0.0009816256170680432
Object1065,0.0
Object1066,1.6374457526595612e-10
Object1067,0.0
Object1068,0.0
Object1069,0.0
Object1070,0.0
Object1071,0.0
Object1072,0.0
Object1073,0.0
Object1074,0.0
Object1075,0.0
Object1076,0.0
Object1077,0.0
Object1078,0.0
Object1079,0.0
Object1080,6.800196045127899e-76
Object1081,0.0
Object1082,0.0
Object1083,0.0
Object1084,0.0
Object1085,3.454034657313044e-24
Object1086,0.0
Object1087,0.0
Object1088,0.0
Object1089,0.0
Object1090,0.0
Object1091,0.0
Object1092,0.0
Object1093,4.1181013878793495e-16
Object1094,0.0
Object1095,0.0
Object1096,0.0
Object1097,0.0
Object1098,0.0
Object1099,0.0
Object1100,0.0
Object1101,0.0
Object1102,0.0
Object1103,0.0
Object1104,2.799441746996831e-55
Object1105,0.0
Object1106,0.0
Object1107,0.0
Object1108,6.80846387164515e-55
Object1109,0.0
Object1110,0.0
Object1111,0.0
Object1112,0.0
Object1113,0.0
Object1114,0.0
Object1115,0.0
Object1116,0.0
Object1117,0.0
Object1118,0.0
Object1119,0.0
Object1120,0.0
Object1121,0.0044094386106243045
Object1122,0.0
Object1123,0.0
Object1124,1.8470699233901627e-27
Object1125,0.0
Object1126,0.0
Object1127,0.0
Object1128,0.0
Object1129,0.0
Object1130,0.0
Object1131,0.0
Object1132,0.0
Object1133,0.0
Object1134,0.0
Object1135,0.0
Object1136,0.0
Object1137,1.2826609630620196e-34
Object1138,0.0
Object1139,0.0
Object1140,0.0
Object1141,0.0
Object1142,0.0
Object1143,0.0
Object1144,0.0
Object1145,0.0
Object1146,6.630946349061243e-89
Object1147,0.0
Object1148,0.0
Object1149,2.9681236127305375e-26
Object1150,0.0
Object1151,0.0
Object1152,0.0
Object1153,0.0
Object1154,1.9691323480719108e-10
Object1155,0.0
Object1156,0.0
Object1157,0.28343250000000003
Object1158,0.0
Object1159,0.0
Object1160,0.0
Object1161,0.0
Object1162,0.0
Object1163,0.0
Object1164,3.4685316004680334e-83
Object1165,0.0
Object1166,8.234046366453743e-26
Object1167,0.0
Object1168,0.0
Object1169,9.117695147615583e-20
Object1170,0.0
Object1171,2.4261852664990454e-31
Object1172,0.0
Object1173,1.6092413515002162e-21
Object1174,0.0
Object1175,0.0
Object1176,0.0007481270214432
Object1177,4.691831905660332e-30
Object1178,0.0
Object1179,0.0
Object1180,0.0
Object1181,0.0
Object1182,0.0
Object1183,0.0
Object1184,0.0
Object1185,0.0
Object1186,0.0
Object1187,0.0
Object1188,0.0
Object1189,0.0
Object1190,0.0
Object1191,0.0
Object1192,0.0002334926144259291
Object1193,0.0
Object1194,0.0
Object1195,0.0
Object1196,0.0
Object1197,0.0
Object1198,0.0
Object1199,7.100578168266586e-11
Object1200,0.0
Object1201,0.0
Object1202,0.0
Object1203,0.0
Object1204,0.0
Object1205,0.0
Object1206,0.0
Object1207,0.0
Object1208,0.0
Object1209,0.0
Object1210,0.0
Object1211,0.0
Object1212,0.0
Object1213,0.0
Object1214,0.0
Object1215,0.0
Object1216,0.0
Object1217,0.0
Object1218,0.0
Object1219,6.208012439868288e-48
Object1220,0.0
Object1221,0.0
Object1222,0.0
Object1223,0.0
Object1224,0.0
Object1225,0.0
Object1226,0.0
Object1227,0.0
Object1228,0.0
Object1229,0.0
Object1230,0.0
Object1231,2.037720348723388e-30
Object1232,0.0
Object1233,0.0
Object1234,0.0
Object1235,0.0
Object1236,1.0733450863977936e-05
Object1237,0.0015785080981237755
Object1238,0.0
Object1239,5.673542739588317e-40
Object1240,3.1309518978883544e-15
Object1241,0.0
Object1242,0.0
Object1243,0.0
Object1244,0.0
Object1245,0.0
Object1246,0.0
Object1247,0.0
Object1248,2.3597145384137336e-27
Object1249,0.0
Object1250,0.0
Object1251,0.0
Object1252,0.0
Object1253,0.0
Object1254,0.0
Object1255,0.0
Object1256,0.0
Object1257,0.0
Object1258,0.0
Object1259,0.0
Object1260,0.0
Object1261,2.96938285944464e-30
Object1262,0.0
Object1263,0.0
Object1264,0.0
Object1265,0.0
Object1266,1.684226602764161e-10
Object1267,0.0
Object1268,5.4796589841222476e-08
Object1269,0.0
Object1270,0.0
Object1271,0.0
Object1272,0.0
Object1273,0.0
Object1274,0.0
Object1275,0.00888037320547901
Object1276,0.0
Object1277,0.0
Object1278,0.0
Object1279,0.0
Object1280,0.0
Object1281,0.0
Object1282,0.0
Object1283,0.0
Object1284,0.0
Object1285,0.0
Object1286,0.0
Object1287,0.0
Object1288,0.0
Object1289,0.0
Object1290,0.0
Object1291,0.0
Object1292,0.0
Object1293,0.0
Object1294,0.0
Object1295,0.0
Object1296,0.0
Object1297,0.0
Object1298,0.0
Object1299,0.0
Object1300,0.0
Object1301,0.0
Object1302,0.0
Object1303,1.290521705890618e-78
Object1304,0.0
Object1305,0.0
Object1306,0.0
Object1307,0.0
Object1308,0.0
Object1309,0.0
Object1310,0.0
Object1311,0.0
Object1312,0.0
Object1313,0.0
Object1314,0.0
Object1315,0.0
Object1316,0.0
Object1317,0.0
Object1318,0.0
Object1319,0.0
Object1320,0.0
Object1321,0.0
Object1322,0.0
Object1323,0.0
Object1324,0.0
Object1325,0.0
Object1326,0.0
Object1327,0.0
Object1328,0.0
Object1329,0.0
Object1330,0.0
Object1331,0.0
Object1332,0.0
Object1333,0.0
Object1334,8.118870147599449e-06
Object1335,4.30607793815217e-52
Object1336,0.0
Object1337,0.0
Object1338,0.0
Object1339,0.0
Object1340,0.0
Object1341,0.0
Object1342,0.0
Object1343,0.0
Object1344,0.0
Object1345,3.1499283493650737e-06
Object1346,0.0
Object1347,0.0
Object1348,0.0
Object1349,0.0
Object1350,0.0
Object1351,0.0
Object1352,0.0
Object1353,0.0
Object1354,0.0
Object1355,0.0
Object1356,0.0
Object1357,0.0
Object1358,5.751265389605947e-50
Object1359,0.0
Object1360,0.0
Object1361,0.0
Object1362,0.0
Object1363,0.0
Object1364,0.0
Object1365,0.0
Object1366,0.0
Object1367,0.0
Object1368,0.0
Object1369,0.0
Object1370,0.0
Object1371,6.130680752421116e-10
Object1372,0.0
Object1373,0.008312522460479999
Object1374,0.0
Object1375,1.075637046903696e-14
Object1376,0.0
Object1377,0.0
Object1378,9.432311415911774e-29
Object1379,0.0
Object1380,0.0
Object1381,0.0
Object1382,7.742749186035996e-13
Object1383,0.0
Object1384,0.0
Object1385,0.0
Object1386,0.0
Object1387,0.0
Object1388,4.4367409020120525e-05
Object1389,0.0
Object1390,0.0
Object1391,0.0
Object1392,2.5340147110007283e-10
Object1393,1.686438171154583e-12
Object1394,9.207506424145678e-08
Object1395,0.0
Object1396,0.0
Object1397,0.0
Object1398,0.0
Object1399,0.0
Object1400,0.0
Object1401,0.0
Object1402,0.0
Object1403,0.0
Object1404,3.6443580816253625e-79
Object1405,0.0
Object1406,0.0
Object1407,0.0
Object1408,0.0
Object1409,0.0
Object1410,0.0
Object1411,0.0
Object1412,0.0
Object1413,0.0
Object1414,0.0
Object1415,0.0
Object1416,0.0
Object1417,0.0
Object1418,0.0
Object1419,0.0
Object1420,0.0
Object1421,0.0
Object1422,0.0
Object1423,0.0
Object1424,0.0
Object1425,0.0
Object1426,0.0
Object1427,0.0
Object1428,0.0
Object1429,4.994306418541009e-22
Object1430,0.0
Object1431,0.0
Object1432,0.0
Object1433,0.0
Object1434,0.0
Object1435,0.0
Object1436,0.0
Object1437,0.0
Object1438,0.0
Object1439,0.0
Object1440,0.0
Object1441,0.0
Object1442,0.0
Object1443,0.0
Object1444,0.0
Object1445,0.0
Object1446,0.0
Object1447,0.0
Object1448,0.0
Object1449,1.6902491237114778e-60
Object1450,0.0
Object1451,0.0
Object1452,0.0
Object1453,8.463570077158185e-46
Object1454,0.0
Object1455,0.0
Object1456,0.0
Object1457,0.0
Object1458,0.0
Object1459,0.0
Object1460,0.0
Object1461,5.741885318678447e-54
Object1462,0.0
Object1463,0.0
Object1464,0.0
Object1465,2.2096582419489192e-17
Object1466,0.0
Object1467,0.0016086050547840013
Object1468,0.0
Object1469,0.0
Object1470,0.0
Object1471,2.028361141422956e-06
Object1472,0.0
Object1473,1.1541002906967393e-51
Object1474,0.0
Object1475,0.0
