Object,Probability
Object316_A,0.0
Object317_A,0.021225045990279925
Object318_A,0.0
Object319_A,0.07896333887999998
Object320_A,0.027471604247999996
Object321_A,0.0
Object322_A,3.7545166445114946e-25
Object323_A,4.3140730626322195e-10
Object324_A,0.003924875571369985
Object325_A,0.0
Object326_A,0.0
Object327_A,0.0
Object328_A,0.0
Object329_A,0.037837801763028624
Object330_A,5.827072833960704e-13
Object331_A,0.0
Object332_A,0.0
Object333_A,2.8697050489444497e-06
Object334_A,0.0
Object335_A,5.115768478758211e-12
Object336_A,0.006653165671154275
Object337_A,0.0008554428960000001
Object338_A,6.116263890579979e-10
Object339_A,0.0
Object340_A,0.0
Object341_A,0.0
Object342_A,4.806294077047888e-09
Object343_A,0.0
Object344_A,0.0
Object345_A,6.344281999415505e-13
Object346_A,0.0
Object347_A,1.01
Object348_A,0.0
Object349_A,0.0
Object350_A,0.0
Object351_A,0.0
Object352_A,8.472022744265625e-08
Object353_A,0.0
Object354_A,0.0
Object355_A,0.8138
Object356_A,0.0
Object357_A,0.0
Object358_A,0.0
Object359_A,8.570683115360584e-21
Object360_A,0.003163860000000003
Object361_A,0.0
Object362_A,-2.501741681004864e-08
Object363_A,0.0
Object364_A,0.00805694053515363
Object365_A,4.749459423840862e-16
Object366_A,0.0
Object367_A,0.0
Object368_A,0.0
Object369_A,0.0
Object370_A,0.0
Object371_A,0.0
Object372_A,0.0
Object373_A,0.0
Object374_A,0.19060800000000003
Object375_A,0.35317114559999996
Object376_A,0.0
Object377_A,0.0
Object378_A,1.284090370233035e-06
Object379_A,1.9346678083300233e-30
Object380_A,0.0
Object381_A,0.0
Object382_A,0.0
Object383_A,0.0
Object384_A,0.0025715839366656
Object385_A,0.0
Object386_A,0.0
Object387_A,0.0
Object388_A,0.0
Object389_A,0.0
Object390_A,0.0
Object391_A,0.29768
Object392_A,0.0008008330035959707
Object393_A,0.0
Object394_A,7.326896032230185e-22
Object395_A,0.0
Object396_A,1.2788999017341753e-21
Object397_A,8.859577924188338e-09
Object398_A,0.0
Object399_A,0.0
Object400_A,0.0
Object401_A,7.61815108983224e-07
Object402_A,6.410960649350003e-07
Object403_A,0.0
Object404_A,0.0
Object405_A,2.478964816380255e-14
Object406_A,5.646537724561712e-20
Object407_A,0.0
Object408_A,7.572653785069834e-11
Object409_A,1.5848138983209847e-31
Object410_A,0.0
Object411_A,1.5404206958051452e-07
Object412_A,1.0239602343957858e-08
Object413_A,0.0
Object414_A,0.0
Object415_A,0.0
Object416_A,5.092344660165391e-22
Object417_A,0.0
Object418_A,2.1670758983377595e-18
Object419_A,5.089878946647576e-14
Object420_A,0.0
Object421_A,0.0
Object422_A,7.514738111819384e-26
Object423_A,0.0
Object424_A,1.2661382422325474e-35
Object425_A,1.3600193223286822e-14
Object426_A,0.0
Object427_A,0.0
Object428_A,9.434242787892584e-07
Object429_A,0.0
Object430_A,0.0
Object431_A,0.0
Object432_A,0.22449461774325793
Object433_A,0.0
Object434_A,1.3249833732925732e-06
Object435_A,1.3232643144003507e-10
Object436_A,0.03737615992110001
Object437_A,0.09176624995717278
Object438_A,0.0
Object439_A,1.4293887680862766e-46
Object440_A,-1.0361819040135294e-18
Object441_A,3.153306732358485e-13
Object442_A,0.0
Object443_A,0.0
Object444_A,0.0
Object445_A,0.0
Object446_A,0.0
Object447_A,0.0
Object448_A,0.0
Object449_A,0.0
Object450_A,8.150139928569298e-24
Object451_A,0.20781865104000005
Object452_A,0.0
Object453_A,6.696723310517163e-07
Object454_A,0.0
Object455_A,0.0
Object456_A,0.10633891653000001
Object457_A,0.0
Object458_A,0.0
Object459_A,7.981009463890464e-07
Object460_A,0.0
Object461_A,0.2514464638963199
Object462_A,0.010505644632806399
Object463_A,3.714580627335966e-15
Object464_A,-8.54870861469214e-26
Object465_A,0.0
Object466_A,3.91786199212087e-13
Object467_A,0.0
Object468_A,1.5229054334863756e-18
Object469_A,5.43274977871017e-11
Object470_A,0.0
Object471_A,0.0
Object472_A,5.576042902743528e-08
Object473_A,2.9978421418914337e-12
Object474_A,0.0
Object475_A,0.0
Object476_A,2.6040566051428853e-34
Object477_A,0.0
Object478_A,0.0
Object479_A,0.0
Object480_A,0.0
Object481_A,0.0
Object482_A,0.0
Object483_A,3.9638101250595847e-16
Object484_A,0.035998583116676815
Object485_A,0.0
Object486_A,4.295534649780106e-08
Object487_A,0.0
Object488_A,0.0
Object489_A,0.0
Object490_A,0.00901692
Object491_A,0.0
Object492_A,0.0
Object493_A,1.4383495143885331e-05
Object494_A,1.6991196714864374e-18
Object495_A,3.695381487659521e-33
Object496_A,1.2084685189072405e-15
Object497_A,0.0
Object498_A,0.0
Object499_A,0.0
Object500_A,0.0
Object501_A,0.0060576869688899184
Object502_A,0.0
Object503_A,0.0
Object504_A,3.6723456e-05
Object505_A,0.0
Object506_A,2.0120836070636345e-18
Object507_A,0.0
Object508_A,0.0
Object509_A,0.0
Object510_A,0.012088140123074775
Object511_A,2.2206752170430774e-16
Object512_A,0.0
Object513_A,0.0
Object514_A,0.0
Object515_A,0.0
Object516_A,0.2613
Object517_A,0.0
Object518_A,0.00581218799616
Object519_A,0.02386799999999999
Object520_A,0.004020140254519487
Object521_A,2.8521900000000026e-05
Object522_A,0.0
Object523_A,2.2688209141849087e-20
Object524_A,0.0
Object525_A,2.6425400833730563e-17
Object526_A,1.2721858985070158e-12
Object527_A,0.0065142692999999975
Object528_A,0.1701
Object529_A,5.338380983219797e-09
Object530_A,0.15720571944
Object531_A,0.0
Object532_A,0.0
Object533_A,0.0013833362676814018
Object534_A,0.027611824427472724
Object535_A,0.0
Object536_A,7.129305627544444e-12
Object537_A,0.0
Object538_A,0.38
Object539_A,0.0
Object540_A,0.0
Object541_A,0.0
Object542_A,0.0
Object543_A,0.21758651999999995
Object544_A,-1.0405947188778574e-10
Object545_A,1.0941081264468269e-09
Object546_A,0.0
Object547_A,0.0
Object548_A,8.61494994079609e-06
Object549_A,0.00786332169157528
Object550_A,0.0
Object551_A,0.047343686440050006
Object552_A,0.0
Object553_A,0.0
Object554_A,8.655630624420567e-14
Object555_A,0.061123752438839996
Object556_A,1.3200039328572859e-17
Object557_A,1.1154045030013797e-06
Object558_A,0.04496457852294407
Object559_A,7.609825738060079e-40
Object560_A,1.2482613868366404e-05
Object561_A,0.0
Object562_A,2.02643802959371e-43
Object563_A,3.988938416617512e-06
Object564_A,0.0
Object565_A,0.0
Object566_A,0.0
Object567_A,0.0
Object568_A,0.0
Object569_A,0.00020866913151535425
Object570_A,0.0
Object571_A,0.0
Object572_A,0.0
Object573_A,0.01487235513851673
Object574_A,0.0
Object575_A,0.0
Object576_A,0.0
Object577_A,0.0
Object578_A,0.0
Object579_A,1.1797034908123944e-28
Object580_A,0.0
Object581_A,0.0005555905209877346
Object582_A,3.1396603043034334e-07
Object583_A,2.521343986053442e-16
Object584_A,3.89450184662733e-11
Object585_A,0.0
Object586_A,0.0
Object587_A,0.0
Object588_A,0.0893079
Object589_A,0.0
Object590_A,5.550107661721874e-07
Object591_A,0.0
Object592_A,0.500094
Object593_A,0.0
Object594_A,0.0
Object595_A,0.0
Object596_A,0.002340243964799999
Object597_A,0.0
Object598_A,0.0
Object599_A,0.00020715995470528512
Object600_A,0.0
Object601_A,0.0
Object602_A,0.0
Object603_A,0.0
Object604_A,0.0
Object605_A,0.0
Object606_A,0.0
Object607_A,0.78
Object608_A,0.0
Object609_A,0.0
Object610_A,0.0
Object611_A,0.0
Object612_A,0.0
Object613_A,0.0
Object614_A,1.5251523667207055e-44
Object615_A,4.832984183577732e-29
Object616_A,0.0
Object617_A,0.0
Object618_A,0.00010501920000000002
Object619_A,0.0
Object620_A,0.029099999999999997
Object621_A,1.5424206606333122e-08
Object622_A,1.7305588068169595e-32
Object623_A,5.973316375743048e-18
Object624_A,0.0
Object625_A,0.0
Object626_A,0.0
Object627_A,0.0
Object628_A,0.0
Object629_A,0.0002580075509844254
Object630_A,0.0
Object631_A,0.0016979759900426284
Object632_A,3.279601869169315e-11
Object633_A,0.21936095999999997
Object634_A,0.0
Object635_A,0.0014906804645140217
Object636_A,0.004823202497234825
Object637_A,9.340171177544473e-15
Object638_A,0.0
Object639_A,0.0
Object640_A,0.0
Object641_A,4.3356917188494446e-13
Object642_A,0.0
Object643_A,2.2334824501617485e-09
Object644_A,0.0
Object645_A,0.0
Object646_A,0.0
Object647_A,0.0
Object648_A,0.0
Object649_A,5.0722432347525506e-11
Object650_A,0.0
Object651_A,1.5325174979452793e-32
Object652_A,0.0
Object653_A,0.0
Object654_A,7.505568243205216e-05
Object655_A,5.461149387916965e-34
Object656_A,0.0
Object657_A,1.0668356686740155e-05
Object658_A,0.0
Object659_A,0.0
Object660_A,0.00022276037432880018
Object661_A,0.0
Object662_A,0.91
Object663_A,4.65308843783698e-11
Object664_A,0.22327462487602776
Object665_A,0.0
Object666_A,0.0
Object667_A,0.0
Object668_A,1.4374387835678558e-10
Object669_A,0.011907734496657506
Object670_A,0.0
Object671_A,5.2375704917839926e-05
Object672_A,9.584835798803162e-29
Object673_A,0.0
Object674_A,0.0
Object675_A,3.3271657785963775e-07
Object676_A,0.0011118471168659137
Object677_A,0.0
Object678_A,0.0
Object679_A,6.494414349781245e-07
Object680_A,0.2709792
Object681_A,0.0
Object682_A,0.0
Object683_A,6.698344994216158e-10
Object684_A,0.0
Object685_A,0.0011300579372738456
Object686_A,0.0
Object687_A,2.0770259595181718e-05
Object688_A,0.0
Object689_A,0.0
Object690_A,0.0
Object691_A,0.0
Object692_A,0.0
Object693_A,0.0
Object694_A,0.00031332975433920026
Object695_A,0.0
Object696_A,0.0
Object697_A,0.0
Object698_A,0.0
Object699_A,0.0
Object700_A,6.482101240445861e-06
Object701_A,0.0005243767587259153
Object702_A,0.0
Object703_A,0.0
Object704_A,6.24943223294866e-42
Object705_A,0.0
Object706_A,9.963538813648717e-06
Object707_A,0.4675
Object708_A,0.0004581816036196376
Object709_A,3.6440569133072397e-08
Object710_A,0.0
Object711_A,0.514
Object712_A,1.6975556322827737e-17
Object713_A,2.1023938513685462e-23
Object714_A,0.0
Object715_A,0.18008261459999997
Object716_A,6.806694598643275e-05
Object717_A,0.0
Object718_A,0.0
Object719_A,0.0
Object720_A,0.0
Object721_A,7.247971994765508e-07
Object722_A,0.0
Object723_A,0.0
Object724_A,0.0
Object725_A,0.0
Object726_A,1.149548435174301e-06
Object727_A,5.682961135540982e-33
Object728_A,0.0
Object729_A,1.0695121947058351e-11
Object730_A,0.0
Object731_A,0.0
Object732_A,0.0
Object733_A,0.0
Object734_A,0.0
Object735_A,2.044513118369446e-05
Object736_A,0.0
Object737_A,0.13909492482048
Object738_A,7.025298191697485e-10
Object739_A,6.884153183759969e-19
Object740_A,0.0
Object741_A,0.0
Object742_A,0.0
Object743_A,0.0
Object744_A,0.004881659246219332
Object745_A,0.0
Object746_A,0.0
Object747_A,8.218721131468132e-15
Object748_A,0.0
Object749_A,0.0
Object750_A,0.0
Object751_A,0.0
Object752_A,0.9999999999999999
Object753_A,0.0
Object754_A,0.10195185000000001
Object755_A,0.0
Object756_A,1.2481269477323725e-11
Object757_A,0.3686000002480915
Object758_A,0.0
Object759_A,7.796448696234426e-09
Object760_A,0.0
Object761_A,0.0
Object762_A,6.21480743652424e-08
Object763_A,0.0
Object764_A,6.594939337420826e-07
Object765_A,0.0
Object766_A,0.330352107
Object767_A,0.0
Object768_A,0.0004942467817752239
Object769_A,0.0
Object770_A,0.0
Object771_A,0.0
Object772_A,0.0
Object773_A,0.0
Object774_A,0.0
Object775_A,0.0
Object776_A,0.0
Object777_A,0.0
Object778_A,0.0
Object779_A,0.001067002702140188
Object780_A,0.0
Object781_A,3.86821151315992e-06
Object782_A,0.041806380218515904
Object783_A,0.0
Object784_A,0.0
Object785_A,3.901838243561525e-24
Object786_A,0.0
Object787_A,0.0
Object788_A,0.0
Object789_A,0.0
Object790_A,0.062326000000000006
Object791_A,1.6079079610676456e-05
Object792_A,0.0
Object793_A,0.0
Object794_A,7.933112596818379e-14
Object795_A,0.0
Object796_A,-1.5341763195102424e-26
Object797_A,1.1367610316855863e-35
Object798_A,0.0
Object799_A,0.0
Object800_A,1.6342253949949403e-12
Object801_A,0.0
Object802_A,0.05726274137798859
Object803_A,0.0
Object804_A,2.8777001059374394e-24
Object805_A,0.0
Object806_A,0.0
Object807_A,1.4650929672917227e-15
Object808_A,0.0
Object809_A,0.10280963069999999
Object810_A,0.0
Object811_A,0.0
Object812_A,0.016276892730612363
Object813_A,0.0
Object814_A,2.9082116905531537e-05
Object815_A,0.023970918369517077
Object816_A,0.0
Object817_A,0.0
Object818_A,0.0
Object819_A,0.0
Object820_A,0.0
Object821_A,5.5982269518285256e-24
Object822_A,8.097996578531075e-08
Object823_A,0.19546522380750092
Object824_A,0.0
Object825_A,0.006680061478427097
Object826_A,0.0
Object827_A,0.0
Object828_A,6.005861997387054e-13
Object829_A,0.0
Object830_A,0.0
Object831_A,0.3267
Object832_A,3.3515652581409317e-06
Object833_A,3.857183096227338e-14
Object834_A,0.0
Object835_A,0.0
Object836_A,1.390003668875042e-12
Object837_A,0.0
Object838_A,0.0
Object839_A,0.0
Object840_A,0.0
Object841_A,0.0
Object842_A,3.054922723376364e-34
Object843_A,2.0470439889643746e-12
Object844_A,0.0
Object845_A,1.5617156937307943e-05
Object846_A,0.0
Object847_A,1.0692316650500685e-11
Object848_A,0.0
Object849_A,8.380787643860596e-07
Object850_A,0.08230753226664222
Object851_A,0.0
Object852_A,0.0
Object853_A,3.992018027688284e-29
Object854_A,0.0
Object855_A,0.0
Object856_A,0.0
Object857_A,-4.0561153914038606e-18
Object858_A,0.0
Object859_A,0.007743397646384845
Object860_A,0.0
Object861_A,0.0
Object862_A,0.0
Object863_A,6.274284925117183e-09
Object864_A,0.0
Object865_A,0.0
Object866_A,0.0
Object867_A,4.331717984313639e-28
Object868_A,5.967868349934023e-16
Object869_A,0.0
Object870_A,0.0
Object871_A,0.0
Object872_A,0.0
Object873_A,1.048113145673095e-07
Object874_A,0.16823700000000003
Object875_A,0.0
Object876_A,0.0
Object877_A,0.24464917972030895
Object878_A,0.0
Object879_A,0.00015435135443700159
Object880_A,0.0
Object881_A,0.0
Object882_A,0.2721131206042352
Object883_A,5.586259659797516e-22
Object884_A,0.318164
Object885_A,0.0
Object886_A,0.0
Object887_A,0.015239179630079994
Object888_A,5.500766188894051e-11
Object889_A,0.0
Object890_A,0.0
Object891_A,0.09240000000000001
Object892_A,4.5657028275754303e-05
Object893_A,0.0
Object894_A,0.0
Object895_A,0.81
Object896_A,0.0
Object897_A,0.0
Object898_A,1.0
Object899_A,2.488459705942516e-26
Object900_A,0.0
Object901_A,0.001970022984013408
Object902_A,0.0
Object903_A,1.8133385815700346e-10
Object904_A,5.729996644091592e-07
Object905_A,0.0
Object906_A,0.0
Object907_A,0.0
Object908_A,6.071262434247285e-05
Object909_A,0.0
Object910_A,0.0
Object911_A,6.103098661311038e-13
Object912_A,2.24310663224371e-12
Object913_A,0.0
Object914_A,3.0201161403814886e-15
Object915_A,0.0
Object916_A,7.831198310396011e-06
Object917_A,0.0
Object918_A,8.313772557992668e-12
Object919_A,0.0
Object920_A,0.0
Object921_A,8.75771931720658e-05
Object922_A,4.162364886713199e-13
Object923_A,0.02172574826059833
Object924_A,1.1986116515446782e-07
Object925_A,0.0
Object926_A,0.0
Object927_A,0.0
Object928_A,0.0
Object929_A,0.0
Object930_A,0.0
Object931_A,0.0
Object932_A,0.0
Object933_A,0.0031657500000000028
Object934_A,0.0
Object935_A,0.0
Object936_A,0.07734025818791998
Object937_A,2.2124602233751427e-16
Object938_A,0.0
Object939_A,0.08502111257920783
Object940_A,0.0
Object941_A,2.43842238741463e-05
Object942_A,2.0030798783473467e-17
Object943_A,1.5429515401654414e-16
Object944_A,1.6920419197225205e-05
Object945_A,0.0027898502381568
Object946_A,0.001336747352693759
Object947_A,-8.351669262321978e-21
Object948_A,0.0
Object949_A,0.0
Object950_A,0.89
Object951_A,0.0
Object952_A,0.0
Object953_A,0.0
Object954_A,2.273579152263918e-19
Object955_A,0.0
Object956_A,0.0
Object957_A,0.0
Object958_A,3.5378244068559e-41
Object959_A,0.1370656257845248
Object960_A,0.008318309999999995
Object961_A,0.0
Object962_A,1.6612036094523927e-12
Object963_A,2.489107372601003e-09
Object964_A,0.0
Object965_A,0.0
Object966_A,1.1449898514728648e-13
Object967_A,0.0
Object968_A,0.0
Object969_A,0.0
Object970_A,0.0
Object971_A,0.0
Object972_A,0.0
Object973_A,0.0
Object974_A,0.0
Object975_A,8.703138024236836e-18
Object976_A,0.0
Object977_A,0.0
Object978_A,0.0
Object979_A,0.0
Object980_A,0.000971022064856659
Object981_A,2.597291796906966e-36
Object982_A,2.738025879614707e-19
Object983_A,0.0
Object984_A,0.0
Object985_A,0.0
Object986_A,0.0
Object987_A,2.612580466868973e-13
Object988_A,0.0
Object989_A,0.489268
Object990_A,0.11676795420213
Object991_A,1.538326517197128e-13
Object992_A,1.6384051637573982e-19
Object993_A,0.0
Object994_A,0.0
Object995_A,7.46532554207049e-09
Object996_A,0.15849437289839996
Object997_A,0.0
Object998_A,0.2974732727967
Object999_A,0.0
Object1000_A,0.0
