Object,Probability
Object177,0.0
Object178,0.0
Object179,0.0
Object180,0.0
Object181,0.0
Object182,0.0
Object183,0.0
Object184,0.0
Object185,0.0
Object186,0.0
Object187,0.0
Object188,0.0
Object189,0.0
Object190,0.0
Object191,0.0
Object192,7.29611428813771e-77
Object193,2.175266192139265e-06
Object194,0.0
Object195,0.0
Object196,0.0
Object197,0.0
Object198,8.911239464693866e-43
Object199,0.0
Object200,0.0
Object201,0.0
Object202,0.0
Object203,0.0
Object204,0.0
Object205,0.0
Object206,0.0
Object207,0.0
Object208,8.150476391101669e-14
Object209,6.41163059133139e-10
Object210,0.0
Object211,0.0
Object212,0.0
Object213,0.0
Object214,0.0
Object215,0.0
Object216,0.0
Object217,7.186307562381773e-32
Object218,2.9801525163076357e-08
Object219,0.006920094285532561
Object220,3.800799303348895e-30
Object221,0.0
Object222,0.0
Object223,0.0
Object224,0.0
Object225,0.0
Object226,0.0
Object227,0.0
Object228,0.0
Object229,0.0
Object230,2.017913725136133e-23
Object231,8.12379208681147e-09
Object232,0.0
Object233,0.0
Object234,0.0
Object235,0.0
Object236,0.0
Object237,0.0
Object238,1.7239135586400016e-06
Object239,0.0
Object240,0.0
Object241,0.0
Object242,0.0
Object243,0.0
Object244,0.0
Object245,0.0
Object246,0.0
Object247,0.0
Object248,1.943891098057768e-59
Object249,0.0
Object250,0.0
Object251,0.004151393648640001
Object252,1.3299084414882295e-09
Object253,0.0
Object254,0.0
Object255,6.593533225584858e-51
Object256,0.0
Object257,0.0
Object258,0.0
Object259,1.5935163642579714e-29
Object260,0.0
Object261,0.0
Object262,9.614334074401986e-20
Object263,1.7819222239601923e-18
Object264,0.0
Object265,0.0
Object266,4.1832261559356377e-05
Object267,0.0
Object268,3.3553161686343586e-22
Object269,0.0
Object270,1.1103196430414748e-25
Object271,0.0
Object272,0.0
Object273,3.882313442332164e-43
Object274,0.0
Object275,0.0
Object276,0.0
Object277,0.0
Object278,0.0
Object279,0.0
Object280,0.0
Object281,0.0
Object282,8.814132572159159e-07
Object283,0.0
Object284,0.0
Object285,0.0
Object286,0.0
Object287,0.0
Object288,3.3675744510491945e-14
Object289,0.0
Object290,2.2136707399373256e-81
Object291,0.0
Object292,0.0
Object293,0.0
Object294,0.0
Object295,0.0
Object296,2.968539695506047e-11
Object297,0.0
Object298,0.0
Object299,0.0
Object300,7.831681156306433e-30
Object301,5.195074992658144e-05
Object302,0.0
Object303,1.8494189438378183e-14
Object304,0.0
Object305,0.0
Object306,0.0
Object307,0.0
Object308,0.0
Object309,0.0
Object310,0.0
Object311,4.1341540828049744e-25
Object312,0.0
Object313,0.0
Object314,0.0
Object315,1.8293219726828696e-25
Object316,0.0
Object317,0.0
Object318,0.0
Object319,0.0
Object320,0.0
Object321,5.025349139387856e-13
Object322,0.0
Object323,0.0
Object324,0.0
Object325,0.0
Object326,0.0
Object327,1.3020688673639644e-39
Object328,1.0097922993868866e-22
Object329,4.256579595807786e-17
Object330,0.0
Object331,0.0
Object332,0.0
Object333,0.0
Object334,0.0
Object335,0.0
Object336,0.0
Object337,4.3499856727054845e-23
Object338,0.0
Object339,0.014281450901725154
Object340,0.0
Object341,0.0
Object342,4.768242780319433e-25
Object343,0.0
Object344,2.0961826591208195e-09
Object345,0.0
Object346,0.0
Object347,0.0
Object348,4.845204583044318e-35
Object349,0.0
Object350,0.0
Object351,0.0
Object352,0.0
Object353,0.18013397461132816
Object354,9.238785303367476e-13
Object355,0.0
Object356,1.2513200453862389e-26
Object357,0.0
Object358,0.0
Object359,0.0
Object360,0.0
Object361,0.0
Object362,0.0
Object363,2.826218354778737e-24
Object364,0.0
Object365,0.0
Object366,1.771490432549145e-11
Object367,0.0
Object368,1.7324603384776377e-09
Object369,0.0
Object370,0.0
Object371,0.0
Object372,0.0
Object373,0.0
Object374,0.0
Object375,0.0
Object376,2.7458277352662765e-59
Object377,0.0
Object378,0.0
Object379,0.0
Object380,0.0
Object381,0.0
Object382,0.0
Object383,0.0
Object384,0.0
Object385,0.0
Object386,0.022325763113804055
Object387,0.0
Object388,0.0
Object389,0.0
Object390,0.0
Object391,0.0
Object392,0.0
Object393,0.0
Object394,0.0
Object395,0.008294400000000002
Object396,0.0
Object397,0.0
Object398,0.0
Object399,0.0
Object400,0.0
Object401,0.0
Object402,0.0
Object403,0.0
Object404,0.0
Object405,0.0
Object406,0.0
Object407,0.0
Object408,0.0
Object409,0.0
Object410,0.0
Object411,0.0
Object412,0.0
Object413,0.0
Object414,0.0
Object415,0.0
Object416,0.0
Object417,0.0
Object418,0.0
Object419,3.1687020383069456e-11
Object420,0.0
Object421,0.0
Object422,0.0
Object423,0.0
Object424,0.0
Object425,0.0
Object426,2.1577601949161177e-08
Object427,1.4178264019701477e-09
Object428,0.0
Object429,0.0
Object430,0.0
Object431,0.0
Object432,0.0
Object433,0.0
Object434,0.0
Object435,0.0
Object436,9.56926717467088e-55
Object437,0.0
Object438,0.0
Object439,0.0
Object440,1.2886575465084036e-25
Object441,0.0
Object442,0.0
Object443,0.0
Object444,0.0
Object445,0.0
Object446,0.0
Object447,0.0
Object448,0.0
Object449,0.0
Object450,3.176438772888456e-33
Object451,0.0
Object452,0.0
Object453,0.0
Object454,0.0
Object455,0.0
Object456,0.0
Object457,0.0
Object458,0.0
Object459,0.0
Object460,0.0
Object461,0.0
Object462,0.0
Object463,0.0
Object464,0.0
Object465,0.0
Object466,0.0
Object467,0.0
Object468,0.0
Object469,1.5162209579959358e-58
Object470,0.0
Object471,0.0
Object472,0.0
Object473,0.0
Object474,0.0
Object475,4.048153373151123e-22
Object476,0.0
Object477,0.0
Object478,0.0
Object479,1.0307171676843021e-18
Object480,0.0
Object481,0.0
Object482,5.379821467246629e-56
Object483,0.031747500000000026
Object484,0.0
Object485,0.0
Object486,0.0
Object487,0.0
Object488,0.0
Object489,0.0
Object490,0.0
Object491,0.0
Object492,0.0
Object493,9.550085952262493e-27
Object494,3.739433439467873e-30
Object495,0.0
Object496,0.0
Object497,0.0
Object498,0.0
Object499,0.0
Object500,6.437493702538643e-41
Object501,0.0
Object502,0.0
Object503,0.0
Object504,4.844095294040032e-20
Object505,0.0
Object506,0.0
Object507,0.0
Object508,0.0
Object509,1.8483691659038207e-23
Object510,0.0
Object511,0.0
Object512,0.0
Object513,0.0
Object514,0.0
Object515,0.0
Object516,1.0930437776637641e-07
Object517,0.0
Object518,0.0
Object519,0.0
Object520,0.0
Object521,5.548016355535361e-08
Object522,2.1480680783081493e-08
Object523,0.0
Object524,0.0
Object525,0.0
Object526,0.0
Object527,0.0
Object528,0.0
Object529,0.0
Object530,0.0
Object531,0.0
Object532,0.0
Object533,0.0
Object534,0.0
Object535,0.0
Object536,0.0
Object537,0.0
Object538,0.0
Object539,0.0
Object540,0.0
Object541,1.505597741650274e-07
Object542,0.0
Object543,0.0
Object544,0.0
Object545,0.0
Object546,0.0
Object547,0.0
Object548,0.0
Object549,0.0
Object550,0.0
Object551,1.5038493607459216e-12
Object552,0.0
Object553,1.0434485279543854e-21
Object554,0.0
Object555,0.0
Object556,0.0
Object557,0.0
Object558,0.0
Object559,0.0
Object560,0.0
Object561,0.0
Object562,0.0
Object563,0.0
Object564,0.0
Object565,0.0
Object566,0.0
Object567,0.0
Object568,0.0
Object569,0.0
Object570,0.0
Object571,0.0
Object572,0.0
Object573,9.319386788864682e-14
Object574,0.0
Object575,0.0
Object576,0.0
Object577,0.0
Object578,0.0
Object579,0.0
Object580,0.0
Object581,0.0
Object582,0.0
Object583,4.7244617485836055e-34
Object584,0.0
Object585,0.0
Object586,0.0
Object587,0.0
Object588,3.777874243592097e-28
Object589,0.0
Object590,9.897385347288848e-18
Object591,0.0
Object592,0.0
Object593,0.0
Object594,0.0
Object595,0.0
Object596,0.0
Object597,0.0
Object598,0.0
Object599,0.0
Object600,0.0
Object601,0.0003209044397499184
Object602,0.0
Object603,6.290286680960373e-41
Object604,6.355496732060213e-25
Object605,0.0
Object606,0.0
Object607,0.0
Object608,0.0
Object609,0.0
Object610,0.0
Object611,1.874432311951041e-15
Object612,0.0
Object613,0.0
Object614,0.0
Object615,0.0
Object616,0.0
Object617,0.0
Object618,0.0
Object619,0.0
Object620,1.0848855611917762e-22
Object621,0.0
Object622,0.0
Object623,0.0
Object624,0.008159999999999999
Object625,0.0
Object626,0.0
Object627,0.0
Object628,0.0
Object629,0.0
Object630,0.0
Object631,0.0
Object632,0.0
Object633,0.41846
Object634,0.0
Object635,0.0
Object636,0.0
Object637,0.0
Object638,0.0
Object639,0.0
Object640,1.7023456016558118e-12
Object641,0.0
Object642,0.0
Object643,0.0
Object644,0.0
Object645,0.0
Object646,0.0
Object647,0.0
Object648,0.0
Object649,0.0
Object650,0.0
Object651,0.0
Object652,0.0
Object653,0.0
Object654,0.0
Object655,4.35909887142556e-23
Object656,0.5376027848907017
Object657,0.0
Object658,0.0
Object659,0.0
Object660,0.0
Object661,0.0
Object662,0.0
Object663,0.0
Object664,0.0
Object665,0.0
Object666,0.0
Object667,0.0
Object668,0.0
Object669,0.0
Object670,0.0
Object671,0.0
Object672,0.0
Object673,0.0
Object674,0.0
Object675,0.0
Object676,0.0
Object677,1.3763637842478264e-45
Object678,0.0
Object679,0.0
Object680,0.0
Object681,7.397355140713813e-10
Object682,0.0
Object683,0.0
Object684,5.413172805456776e-12
Object685,0.0
Object686,5.317215627319784e-10
Object687,0.0
Object688,0.008197319457600005
Object689,0.0
Object690,0.0
Object691,0.0
Object692,0.0
Object693,0.0
Object694,0.0
Object695,0.0
Object696,0.0
Object697,7.235194567697083e-29
Object698,0.0
Object699,0.0
Object700,0.0
Object701,5.963286290176951e-32
Object702,0.021857402879999994
Object703,0.0
Object704,1.8555266849618144e-13
Object705,0.0
Object706,0.0
Object707,1.3168170168994884e-05
Object708,0.0
Object709,0.0
Object710,0.0
Object711,0.0
Object712,0.0
Object713,1.0428647342966168e-09
Object714,0.0
Object715,0.0
Object716,0.0002330211582575829
Object717,0.0
Object718,4.419372900071768e-13
Object719,4.531460851455555e-63
Object720,0.0
Object721,0.0
Object722,0.0
Object723,0.0
Object724,0.0
Object725,0.0
Object726,0.0
Object727,0.0
Object728,0.0
Object729,0.0
Object730,0.0
Object731,0.0
Object732,8.165052313993927e-25
Object733,0.0
Object734,0.0
Object735,0.0
Object736,0.0
Object737,7.065793332770653e-20
Object738,0.0
Object739,0.0
Object740,0.0
Object741,0.0
Object742,0.0
Object743,0.0
Object744,0.0
Object745,0.0
Object746,4.826760844945258e-07
Object747,0.0
Object748,0.0
Object749,0.0
Object750,0.0
Object751,0.0
Object752,0.0
Object753,9.50339055217166e-25
Object754,0.0
Object755,0.0
Object756,0.0
Object757,0.0
Object758,0.0
Object759,0.0
Object760,0.0
Object761,0.0
Object762,0.0
Object763,0.0
Object764,0.0
Object765,0.0
Object766,0.2804329219825
Object767,0.0
Object768,0.0
Object769,0.0
Object770,0.0
Object771,0.0
Object772,0.0
Object773,0.0
Object774,1.131977329351576e-07
Object775,0.0
Object776,0.0
Object777,3.9240984302235066e-10
Object778,0.0
Object779,0.0
Object780,0.0
Object781,0.0
Object782,0.0
Object783,0.0
Object784,0.0
Object785,0.0
Object786,0.0
Object787,0.0
Object788,0.0
Object789,2.1758306561423368e-75
Object790,0.0
Object791,4.2158253872719385e-30
Object792,0.0
Object793,0.0
Object794,0.0
Object795,0.0
Object796,0.0
Object797,0.0006457604404608008
Object798,0.0
Object799,0.0
Object800,0.0
Object801,6.867984827620866e-19
Object802,0.0
Object803,0.0
Object804,0.0
Object805,0.0
Object806,2.4793689630275387e-42
Object807,0.0
Object808,0.0
Object809,0.0
Object810,0.0
Object811,1.677835326310182e-11
Object812,0.0
Object813,0.0
Object814,0.0
Object815,0.0
Object816,9.392301475241394e-29
Object817,0.0
Object818,4.885358306122607e-19
Object819,5.036810598162528e-05
Object820,9.949809449785809e-07
Object821,0.0
Object822,0.0
Object823,0.0
Object824,0.0
Object825,0.0
Object826,0.0
Object827,0.0
Object828,0.0
Object829,0.0
Object830,0.0
Object831,0.0
Object832,0.0
Object833,0.0
Object834,0.0
Object835,0.0
Object836,0.0
Object837,2.3611806963192768e-17
Object838,8.642387120629126e-35
Object839,4.360213570207726e-06
Object840,0.0
Object841,0.0
Object842,0.0
Object843,0.0
Object844,0.0
Object845,0.0
Object846,0.0
Object847,0.0
Object848,0.0
Object849,0.0
Object850,0.0
Object851,0.0
Object852,0.0
Object853,0.0
Object854,2.4939216346849835e-14
Object855,0.0
Object856,0.0
Object857,0.0
Object858,0.0
Object859,0.0
Object860,0.0
Object861,0.0
Object862,0.0
Object863,0.0
Object864,3.3433853327607624e-53
Object865,0.0
Object866,0.0
Object867,0.0
Object868,4.226649187376719e-09
Object869,7.662450275401599e-39
Object870,0.0
Object871,0.0
Object872,3.647774503151128e-37
Object873,0.0
Object874,0.0
Object875,0.0
Object876,0.0
Object877,0.0
Object878,0.0
Object879,0.0
Object880,0.0
Object881,2.1658284595813798e-06
Object882,0.0
Object883,8.616402458193206e-12
Object884,7.663924531547348e-16
Object885,0.0
Object886,0.0
Object887,0.0
Object888,0.0
Object889,0.0
Object890,0.0
Object891,0.0
Object892,0.0
Object893,0.0
Object894,3.653608274984499e-14
Object895,0.0
Object896,0.0
Object897,0.0
Object898,0.0
Object899,0.0
Object900,0.0
Object901,0.0
Object902,8.669993270621497e-11
Object903,0.0
Object904,3.9744452462159003e-25
Object905,0.0
Object906,0.0
Object907,0.0
Object908,3.5542086753763707e-10
Object909,5.252452475327713e-34
Object910,0.0
Object911,0.0
Object912,0.0
Object913,0.0
Object914,5.59376983552444e-94
Object915,0.0
Object916,0.0
Object917,0.0
Object918,0.0
Object919,0.0
Object920,0.0
Object921,0.0
Object922,1.6402620514922046e-39
Object923,0.0
Object924,0.0
Object925,0.0
Object926,0.0
Object927,0.0
Object928,0.0
Object929,0.0
Object930,0.0
Object931,0.0
Object932,8.333485914454141e-24
Object933,0.0
Object934,0.0
Object935,0.0
Object936,0.0
Object937,0.0
Object938,0.0
Object939,0.0
Object940,0.0
Object941,0.0
Object942,0.0
Object943,1.044920196908224e-09
Object944,0.0
Object945,0.0
Object946,9.28073784222359e-17
Object947,0.0
Object948,0.0
Object949,0.0
Object950,0.0
Object951,0.0
Object952,0.0
Object953,0.0
Object954,0.0
Object955,0.0
Object956,0.0
Object957,0.0
Object958,0.0
Object959,0.0
Object960,0.0
Object961,2.3212870562452365e-80
Object962,0.0
Object963,0.0
Object964,0.0
Object965,0.0
Object966,0.0
Object967,0.0
Object968,5.2790535233871565e-47
Object969,0.0
Object970,7.640518423906275e-14
Object971,0.0
Object972,0.0
Object973,0.0
Object974,0.0
Object975,0.0
Object976,0.0
Object977,0.0
Object978,0.0
Object979,0.0
Object980,0.0
Object981,2.765943703333802e-34
Object982,0.0
Object983,0.0
Object984,0.0
Object985,0.0
Object986,0.0
Object987,0.0
Object988,0.0
Object989,0.0
Object990,0.0
Object991,0.0
Object992,0.0
Object993,0.0
Object994,0.0
Object995,0.0
Object996,0.0
Object997,0.0
Object998,0.0
Object999,4.550699069027551e-39
Object1000,0.0
Object1001,0.0
Object1002,0.0
Object1003,0.0
Object1004,0.0
Object1005,0.0
Object1006,0.0
Object1007,5.430842250106451e-07
Object1008,0.0
Object1009,8.140622853780436e-42
Object1010,0.0
Object1011,0.0
Object1012,0.0
Object1013,0.0
Object1014,4.258390912289498e-08
Object1015,0.0
Object1016,0.0
Object1017,0.0
Object1018,0.0
Object1019,0.0
Object1020,0.0
Object1021,0.0
Object1022,0.0
Object1023,0.0
Object1024,0.0
Object1025,0.0
Object1026,0.0
Object1027,0.0
Object1028,0.0
Object1029,0.0
Object1030,0.0
Object1031,0.0
Object1032,0.0
Object1033,0.0
Object1034,5.845047289715416e-38
Object1035,0.0
Object1036,0.0
Object1037,0.0
Object1038,0.0
Object1039,0.0
Object1040,0.0
Object1041,0.0
Object1042,0.0007553278025101366
Object1043,0.0
Object1044,0.0
Object1045,0.0
Object1046,0.0
Object1047,0.0
Object1048,0.0
Object1049,0.0
Object1050,0.0
Object1051,9.17626199649249e-46
Object1052,0.0
Object1053,0.0
Object1054,0.0
Object1055,0.0
Object1056,0.0
Object1057,0.008902515649323322
Object1058,0.0
Object1059,0.030020760000000028
Object1060,4.732892035450569e-53
Object1061,0.0
Object1062,0.0
Object1063,0.00032598338394960693
Object1064,2.6476441418659886e-23
Object1065,0.0
Object1066,0.0
Object1067,0.0
Object1068,0.0
Object1069,0.0
Object1070,0.0
Object1071,0.0
Object1072,0.0
Object1073,0.0
Object1074,0.0
Object1075,0.0
Object1076,0.0
Object1077,3.3486691280840824e-75
Object1078,0.0
Object1079,0.0
Object1080,0.0
Object1081,8.982021274765529e-10
Object1082,0.0
Object1083,0.0
Object1084,0.0
Object1085,2.391307197918751e-39
Object1086,5.691200241956718e-21
Object1087,0.0
Object1088,3.720893126167903e-22
Object1089,0.0
Object1090,0.0
Object1091,0.0
Object1092,0.0
Object1093,0.0
Object1094,0.0
Object1095,8.114836726564549e-20
Object1096,6.089091352829118e-20
Object1097,0.0
Object1098,3.609057274902989e-26
Object1099,0.0
Object1100,0.0
Object1101,0.019754332766541143
Object1102,0.0
Object1103,0.0
Object1104,0.0
Object1105,0.0
Object1106,0.0
Object1107,0.011700599963401087
Object1108,0.0
Object1109,0.0
Object1110,0.0
Object1111,1.2944662970423075e-07
Object1112,0.0
Object1113,0.0
Object1114,0.0
Object1115,0.0
Object1116,0.0
Object1117,0.0
Object1118,0.0
Object1119,0.0
Object1120,0.0
Object1121,0.0
Object1122,0.0
Object1123,0.0
Object1124,0.0
Object1125,0.0
Object1126,0.0
Object1127,0.0
Object1128,2.2429163758652946e-07
Object1129,0.0
Object1130,0.0
Object1131,0.0
Object1132,0.0
Object1133,0.0
Object1134,0.0
Object1135,0.0
Object1136,0.0
Object1137,1.4773590520382233e-09
Object1138,0.0
Object1139,0.0
Object1140,0.0
Object1141,0.0
Object1142,0.0
Object1143,3.717052988563936e-25
Object1144,0.0
Object1145,0.0
Object1146,4.971644495387824e-10
Object1147,0.0
Object1148,0.0
Object1149,0.0
Object1150,0.0
Object1151,0.0
Object1152,0.0
Object1153,1.1600395057004916e-32
Object1154,0.0
Object1155,0.028948775856
Object1156,0.0
Object1157,0.0
Object1158,8.800695942852172e-20
Object1159,0.0
Object1160,3.0265012120739277e-56
Object1161,5.6087759331089526e-14
Object1162,0.016933224
Object1163,0.009107251199999998
Object1164,0.0
Object1165,0.0
Object1166,0.0
Object1167,0.0
Object1168,0.0
Object1169,0.0
Object1170,0.0
Object1171,0.0
Object1172,0.0
Object1173,1.639125990025257e-08
Object1174,0.0
Object1175,0.0
Object1176,0.00032216975959827217
Object1177,8.738078522373053e-21
Object1178,0.20437919999999996
Object1179,7.604450084628117e-09
Object1180,0.0
Object1181,0.0
Object1182,0.0
Object1183,2.412007178788693e-06
Object1184,0.0
Object1185,0.0
Object1186,8.606481120978672e-11
Object1187,0.0
Object1188,0.0
Object1189,0.0
Object1190,0.0
Object1191,0.0
Object1192,0.0
Object1193,0.0
Object1194,-3.650706918683271e-40
Object1195,5.279234790902399e-35
Object1196,0.0
Object1197,0.0
Object1198,1.0260782670218107e-27
Object1199,7.75786952729409e-09
Object1200,6.59864656076365e-24
Object1201,0.0
Object1202,6.328421003672009e-13
Object1203,0.0
Object1204,0.0
Object1205,0.0
Object1206,0.0
Object1207,4.357872062453026e-40
Object1208,0.0
Object1209,0.0
Object1210,0.0
Object1211,5.524837190774784e-08
Object1212,0.0
Object1213,0.0
Object1214,0.0
Object1215,0.0
Object1216,0.0
Object1217,0.0
Object1218,0.0
Object1219,0.0
Object1220,0.0
Object1221,0.0
Object1222,0.0
Object1223,1.947270923571143e-48
Object1224,0.0
Object1225,0.0
Object1226,0.0
Object1227,4.481071747432563e-15
Object1228,0.0
Object1229,0.0
Object1230,0.0
Object1231,8.096165174577898e-06
Object1232,0.0
Object1233,0.0
Object1234,0.0
Object1235,7.374831056176001e-10
Object1236,0.0
Object1237,0.0
Object1238,0.0
Object1239,0.0
Object1240,9.757051220942935e-27
Object1241,0.0
Object1242,0.0
Object1243,2.2312823706782014e-10
Object1244,3.0097738261331106e-35
Object1245,0.0
Object1246,0.0
Object1247,0.0
Object1248,0.0
Object1249,4.266175025886232e-17
Object1250,0.0
Object1251,0.0
Object1252,0.0
Object1253,0.0
Object1254,4.9372961964714975e-24
Object1255,2.863018274803215e-54
Object1256,0.0
Object1257,0.0
Object1258,5.8197924772393925e-15
Object1259,0.0
Object1260,0.0
Object1261,0.0
Object1262,0.0
Object1263,0.0
Object1264,0.0
Object1265,0.0
Object1266,0.0
Object1267,0.0
Object1268,0.0
Object1269,0.0
Object1270,0.0
Object1271,2.402295473135265e-25
Object1272,0.0
Object1273,1.4803243892830223e-26
Object1274,0.0
Object1275,0.0
Object1276,0.0
Object1277,6.902160539018012e-08
Object1278,0.0
Object1279,0.0
Object1280,0.0
Object1281,0.0
Object1282,0.0
Object1283,0.0
Object1284,0.0
Object1285,0.0
Object1286,0.0
Object1287,0.0
Object1288,0.0
Object1289,0.0
Object1290,0.0
Object1291,0.0
Object1292,0.0
Object1293,0.0
Object1294,0.0
Object1295,0.0
Object1296,4.928077863887573e-11
Object1297,0.0
Object1298,0.0
Object1299,0.0
Object1300,0.0
Object1301,1.2981121223466286e-13
Object1302,1.26402373066087e-25
Object1303,0.0
Object1304,0.0
Object1305,0.0
Object1306,0.0
Object1307,0.0
Object1308,0.0
Object1309,6.575267790861753e-43
Object1310,0.0
Object1311,0.0
Object1312,6.572066605468283e-27
Object1313,0.0
Object1314,0.0
Object1315,0.00018570160963237776
Object1316,0.0
Object1317,0.0
Object1318,0.0
Object1319,6.913587394327879e-07
Object1320,0.0
Object1321,0.0015922507723338953
Object1322,0.0
Object1323,0.0
Object1324,0.0
Object1325,1.1780129766112463e-06
Object1326,2.3391382925118984e-13
Object1327,0.0
Object1328,3.2769611402650704e-08
Object1329,0.0
Object1330,0.0
Object1331,0.0
Object1332,0.0
Object1333,0.0
Object1334,0.0
Object1335,4.3142420880803376e-18
Object1336,0.0
Object1337,0.0
Object1338,0.014107842
Object1339,0.0
Object1340,0.0
Object1341,0.0
Object1342,0.0
Object1343,0.0
Object1344,0.0
Object1345,0.0
Object1346,1.2644422461940834e-08
Object1347,0.0
Object1348,0.0
Object1349,0.0
Object1350,0.0
Object1351,0.0
Object1352,0.0
Object1353,0.0
Object1354,0.0
Object1355,0.0
Object1356,0.0
Object1357,0.0
Object1358,2.2010393140862425e-16
Object1359,0.0
Object1360,0.0
Object1361,0.0
Object1362,0.0
Object1363,0.0
Object1364,0.0
Object1365,0.0
Object1366,0.0
Object1367,0.0
Object1368,0.0
Object1369,0.0
Object1370,0.0
Object1371,0.0
Object1372,0.0
Object1373,0.0
Object1374,0.0
Object1375,0.0
Object1376,0.0
Object1377,0.0
Object1378,0.0
Object1379,0.0
Object1380,2.1646431205105447e-15
Object1381,0.0
Object1382,0.0
Object1383,0.0
Object1384,1.0469502642476042e-20
Object1385,0.0
Object1386,0.0
Object1387,0.0
Object1388,0.0
Object1389,0.0
Object1390,0.0
Object1391,0.0
Object1392,0.0
Object1393,6.52249074833323e-08
Object1394,0.0
Object1395,0.0
Object1396,0.0
Object1397,0.003069040646246399
Object1398,0.0
Object1399,0.0
Object1400,0.0
Object1401,0.0
Object1402,0.0
Object1403,1.77564945133926e-19
Object1404,0.0
Object1405,0.0
Object1406,0.0
Object1407,0.0
Object1408,0.0
Object1409,0.0
Object1410,0.0
Object1411,0.0
Object1412,0.0
Object1413,0.0
Object1414,0.0
Object1415,0.0
Object1416,0.0
Object1417,1.793819450466594e-07
Object1418,0.0
Object1419,5.166940361893093e-17
Object1420,0.0
Object1421,0.0
Object1422,0.0
Object1423,0.0
Object1424,0.0
Object1425,1.195488353724869e-18
Object1426,0.0
Object1427,0.0
Object1428,0.0
Object1429,0.0
Object1430,0.0
Object1431,0.0071400000000000075
Object1432,0.0
Object1433,0.0
Object1434,0.0
Object1435,0.0
Object1436,6.675988980664858e-27
Object1437,0.0
Object1438,0.0
Object1439,5.03184676652737e-10
Object1440,2.8301574324731164e-16
Object1441,0.0
Object1442,0.0
Object1443,1.0338469444358779e-21
Object1444,0.0
Object1445,0.0
Object1446,0.0
Object1447,0.0
Object1448,0.0
Object1449,0.0
Object1450,2.165479348072331e-11
Object1451,0.0
