Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object25,Instance1,425,-1,100,0.95,Instance2,425,-29,100,0.02,Instance3,425,-21,100,0.03
Object26,Instance1,887,-48,90,0.08,Instance2,887,-29,90,0.74,Instance3,887,-8,90,0.18
Object27,Instance1,708,-13,40,0.53,Instance2,708,-8,40,0.19,Instance3,708,-7,40,0.28
Object28,Instance1,220,-37,150,0.38,Instance2,220,-2,150,0.01,Instance3,220,-44,150,0.61
Object29,Instance1,17,-2,60,0.59,Instance2,17,-31,60,0.25,Instance3,17,-11,60,0.16
Object30,Instance1,988,-4,140,0.46,Instance2,988,-5,140,0.09,Instance3,988,-21,140,0.46
Object31,Instance1,370,-8,50,0.13,Instance2,370,-22,50,0.21,Instance3,370,-45,50,0.66
Object32,Instance1,781,-38,160,0.3,Instance2,781,-12,160,0.18,Instance3,781,-46,160,0.53
Object33,Instance1,816,-8,50,0.84,Instance2,816,-17,50,0.01,Instance3,816,-40,50,0.15
Object34,Instance1,593,-24,100,0.02,Instance2,593,-40,100,0.63,Instance3,593,-32,100,0.35
Object35,Instance1,516,-17,90,0.26,Instance2,516,-8,90,0.14,Instance3,516,-16,90,0.6
Object36,Instance1,274,-35,10,0.01,Instance2,274,-30,10,0.25,Instance3,274,-28,10,0.74
Object37,Instance1,896,-38,160,0.88,Instance2,896,-29,160,0.06,Instance3,896,-12,160,0.06
Object38,Instance1,217,-42,140,0.71,Instance2,217,-44,140,0.22,Instance3,217,-2,140,0.07
Object39,Instance1,584,-17,120,0.64,Instance2,584,-47,120,0.12,Instance3,584,-13,120,0.24
Object40,Instance1,230,-10,90,0.41,Instance2,230,-49,90,0.06,Instance3,230,-47,90,0.53
Object41,Instance1,593,-26,140,0.59,Instance2,593,-39,140,0.35,Instance3,593,-9,140,0.06
Object42,Instance1,318,-44,30,0.97,Instance2,318,-1,30,0.03,Instance3,318,-19,30,0.0
Object43,Instance1,133,-40,150,0.44,Instance2,133,-28,150,0.48,Instance3,133,-7,150,0.08
Object44,Instance1,279,-32,90,0.08,Instance2,279,-16,90,0.31,Instance3,279,-29,90,0.61
Object45,Instance1,620,-21,200,0.86,Instance2,620,-24,200,0.05,Instance3,620,-43,200,0.09
Object46,Instance1,170,-31,130,0.45,Instance2,170,-16,130,0.38,Instance3,170,-1,130,0.17
Object47,Instance1,77,-22,10,0.58,Instance2,77,-14,10,0.11,Instance3,77,-24,10,0.31
Object48,Instance1,417,-36,130,0.43,Instance2,417,-32,130,0.14,Instance3,417,-14,130,0.43
Object49,Instance1,761,-14,50,0.22,Instance2,761,-37,50,0.05,Instance3,761,-30,50,0.72
Object50,Instance1,431,-1,10,0.65,Instance2,431,-29,10,0.32,Instance3,431,-34,10,0.02
Object51,Instance1,230,-23,30,0.5,Instance2,230,-41,30,0.44,Instance3,230,-12,30,0.06
Object52,Instance1,177,-18,70,0.38,Instance2,177,-2,70,0.27,Instance3,177,-18,70,0.35
Object53,Instance1,383,-12,10,0.61,Instance2,383,-3,10,0.3,Instance3,383,-13,10,0.09
Object54,Instance1,154,-7,50,0.22,Instance2,154,-40,50,0.55,Instance3,154,-21,50,0.23
Object55,Instance1,91,-22,100,0.57,Instance2,91,-15,100,0.35,Instance3,91,-6,100,0.08
Object56,Instance1,567,-26,190,0.08,Instance2,567,-19,190,0.82,Instance3,567,-17,190,0.1
Object57,Instance1,760,-4,130,0.24,Instance2,760,-2,130,0.12,Instance3,760,-30,130,0.64
Object58,Instance1,499,-26,10,0.19,Instance2,499,-42,10,0.44,Instance3,499,-29,10,0.37
Object59,Instance1,699,-40,30,0.27,Instance2,699,-47,30,0.15,Instance3,699,-15,30,0.58
Object60,Instance1,233,-2,120,0.96,Instance2,233,-20,120,0.03,Instance3,233,-13,120,0.0
Object61,Instance1,933,-37,160,0.15,Instance2,933,-42,160,0.8,Instance3,933,-15,160,0.05
Object62,Instance1,535,-8,70,0.24,Instance2,535,-33,70,0.38,Instance3,535,-3,70,0.38
Object63,Instance1,912,-25,90,0.64,Instance2,912,-37,90,0.25,Instance3,912,-15,90,0.11
Object64,Instance1,610,-22,110,0.64,Instance2,610,-24,110,0.32,Instance3,610,-27,110,0.04
Object65,Instance1,929,-37,10,0.13,Instance2,929,-26,10,0.5,Instance3,929,-8,10,0.37
Object66,Instance1,500,-14,120,0.65,Instance2,500,-6,120,0.35,Instance3,500,-49,120,0.0
Object67,Instance1,222,-6,120,0.87,Instance2,222,-32,120,0.06,Instance3,222,-25,120,0.07
Object68,Instance1,575,-22,100,0.36,Instance2,575,-32,100,0.03,Instance3,575,-19,100,0.61
Object69,Instance1,268,-34,150,0.96,Instance2,268,-18,150,0.04,Instance3,268,-26,150,0.0
Object70,Instance1,99,-5,70,0.89,Instance2,99,-31,70,0.05,Instance3,99,-49,70,0.06
Object71,Instance1,176,-1,20,0.82,Instance2,176,-8,20,0.13,Instance3,176,-27,20,0.05
Object72,Instance1,1,-9,40,0.79,Instance2,1,-36,40,0.15,Instance3,1,-15,40,0.06
Object73,Instance1,950,-42,110,0.77,Instance2,950,-49,110,0.18,Instance3,950,-9,110,0.05
Object74,Instance1,557,-38,10,0.45,Instance2,557,-36,10,0.09,Instance3,557,-22,10,0.46
Object75,Instance1,853,-35,80,0.2,Instance2,853,-11,80,0.71,Instance3,853,-5,80,0.09
Object76,Instance1,248,-11,130,0.27,Instance2,248,-48,130,0.58,Instance3,248,-20,130,0.15
Object77,Instance1,477,-43,150,0.16,Instance2,477,-24,150,0.29,Instance3,477,-43,150,0.55
Object78,Instance1,294,-2,110,0.89,Instance2,294,-11,110,0.03,Instance3,294,-21,110,0.08
Object79,Instance1,953,-22,120,0.01,Instance2,953,-28,120,0.55,Instance3,953,-40,120,0.44
Object80,Instance1,244,-48,40,0.01,Instance2,244,-13,40,0.15,Instance3,244,-12,40,0.84
Object81,Instance1,505,-49,80,0.2,Instance2,505,-49,80,0.32,Instance3,505,-35,80,0.48
Object82,Instance1,332,-16,90,0.75,Instance2,332,-6,90,0.07,Instance3,332,-32,90,0.18
Object83,Instance1,374,-26,200,0.45,Instance2,374,-30,200,0.14,Instance3,374,-38,200,0.42
Object84,Instance1,115,-39,170,0.84,Instance2,115,-14,170,0.05,Instance3,115,-36,170,0.11
Object85,Instance1,832,-46,190,0.74,Instance2,832,-18,190,0.06,Instance3,832,-7,190,0.2
Object86,Instance1,678,-13,40,0.68,Instance2,678,-5,40,0.02,Instance3,678,-35,40,0.3
Object87,Instance1,960,-1,190,0.46,Instance2,960,-50,190,0.1,Instance3,960,-38,190,0.45
Object88,Instance1,611,-15,190,0.43,Instance2,611,-16,190,0.16,Instance3,611,-21,190,0.41
Object89,Instance1,235,-15,70,0.09,Instance2,235,-39,70,0.08,Instance3,235,-46,70,0.83
Object90,Instance1,490,-38,50,0.06,Instance2,490,-25,50,0.17,Instance3,490,-40,50,0.77
Object91,Instance1,749,-41,200,0.06,Instance2,749,-7,200,0.83,Instance3,749,-33,200,0.11
Object92,Instance1,336,-31,30,0.85,Instance2,336,-31,30,0.11,Instance3,336,-40,30,0.04
Object93,Instance1,934,-11,50,0.98,Instance2,934,-38,50,0.01,Instance3,934,-22,50,0.02
Object94,Instance1,774,-26,200,0.77,Instance2,774,-50,200,0.03,Instance3,774,-24,200,0.2
Object95,Instance1,259,-1,130,0.25,Instance2,259,-42,130,0.19,Instance3,259,-32,130,0.56
Object96,Instance1,686,-25,90,0.58,Instance2,686,-44,90,0.28,Instance3,686,-34,90,0.14
Object97,Instance1,870,-22,120,0.71,Instance2,870,-4,120,0.24,Instance3,870,-21,120,0.05
Object98,Instance1,346,-42,20,0.75,Instance2,346,-46,20,0.09,Instance3,346,-1,20,0.16
Object99,Instance1,497,-48,10,0.91,Instance2,497,-15,10,0.06,Instance3,497,-22,10,0.03
Object100,Instance1,351,-16,130,0.57,Instance2,351,-11,130,0.29,Instance3,351,-17,130,0.13
Object101,Instance1,681,-44,20,0.91,Instance2,681,-49,20,0.05,Instance3,681,-33,20,0.04
Object102,Instance1,722,-7,60,0.71,Instance2,722,-33,60,0.08,Instance3,722,-11,60,0.21
Object103,Instance1,685,-40,10,0.25,Instance2,685,-47,10,0.06,Instance3,685,-40,10,0.7
Object104,Instance1,188,-21,50,0.85,Instance2,188,-10,50,0.06,Instance3,188,-50,50,0.09
Object105,Instance1,64,-43,200,0.55,Instance2,64,-15,200,0.36,Instance3,64,-45,200,0.1
Object106,Instance1,537,-9,140,0.77,Instance2,537,-7,140,0.08,Instance3,537,-50,140,0.15
Object107,Instance1,407,-5,150,0.63,Instance2,407,-3,150,0.35,Instance3,407,-18,150,0.02
Object108,Instance1,249,-9,200,0.69,Instance2,249,-12,200,0.18,Instance3,249,-36,200,0.13
Object109,Instance1,884,-31,130,0.96,Instance2,884,-31,130,0.02,Instance3,884,-49,130,0.02
Object110,Instance1,793,-29,70,0.4,Instance2,793,-25,70,0.22,Instance3,793,-39,70,0.38
Object111,Instance1,906,-16,10,0.87,Instance2,906,-34,10,0.11,Instance3,906,-10,10,0.03
Object112,Instance1,712,-6,30,0.53,Instance2,712,-46,30,0.44,Instance3,712,-49,30,0.03
Object113,Instance1,412,-18,40,0.25,Instance2,412,-40,40,0.1,Instance3,412,-10,40,0.66
Object114,Instance1,713,-23,190,0.72,Instance2,713,-46,190,0.06,Instance3,713,-39,190,0.23
Object115,Instance1,584,-1,160,0.64,Instance2,584,-38,160,0.09,Instance3,584,-49,160,0.27
Object116,Instance1,230,-29,50,0.76,Instance2,230,-40,50,0.01,Instance3,230,-8,50,0.23
Object117,Instance1,868,-35,110,0.94,Instance2,868,-36,110,0.05,Instance3,868,-19,110,0.01
Object118,Instance1,591,-12,100,0.71,Instance2,591,-2,100,0.23,Instance3,591,-50,100,0.06
Object119,Instance1,82,-32,20,0.63,Instance2,82,-11,20,0.22,Instance3,82,-6,20,0.15
Object120,Instance1,617,-37,90,0.66,Instance2,617,-28,90,0.22,Instance3,617,-6,90,0.12
Object121,Instance1,351,-1,180,0.58,Instance2,351,-24,180,0.03,Instance3,351,-50,180,0.39
Object122,Instance1,868,-43,200,0.33,Instance2,868,-13,200,0.39,Instance3,868,-5,200,0.29
Object123,Instance1,131,-10,10,0.63,Instance2,131,-39,10,0.0,Instance3,131,-46,10,0.37
Object124,Instance1,749,-41,110,0.03,Instance2,749,-8,110,0.58,Instance3,749,-25,110,0.39
Object125,Instance1,483,-6,120,0.13,Instance2,483,-7,120,0.61,Instance3,483,-22,120,0.26
Object126,Instance1,799,-36,160,0.71,Instance2,799,-36,160,0.28,Instance3,799,-14,160,0.01
Object127,Instance1,933,-24,170,0.87,Instance2,933,-39,170,0.02,Instance3,933,-41,170,0.1
Object128,Instance1,121,-41,140,0.86,Instance2,121,-15,140,0.12,Instance3,121,-27,140,0.02
Object129,Instance1,760,-14,200,0.07,Instance2,760,-26,200,0.36,Instance3,760,-27,200,0.57
Object130,Instance1,368,-45,150,0.26,Instance2,368,-25,150,0.46,Instance3,368,-1,150,0.28
Object131,Instance1,348,-49,50,0.98,Instance2,348,-12,50,0.0,Instance3,348,-22,50,0.02
Object132,Instance1,787,-30,120,0.52,Instance2,787,-30,120,0.24,Instance3,787,-6,120,0.25
Object133,Instance1,199,-23,20,0.77,Instance2,199,-22,20,0.01,Instance3,199,-31,20,0.22
Object134,Instance1,979,-14,90,0.29,Instance2,979,-15,90,0.4,Instance3,979,-9,90,0.31
Object135,Instance1,730,-26,80,0.92,Instance2,730,-26,80,0.02,Instance3,730,-2,80,0.06
Object136,Instance1,58,-9,170,0.87,Instance2,58,-14,170,0.13,Instance3,58,-13,170,0.0
Object137,Instance1,398,-39,80,0.29,Instance2,398,-48,80,0.33,Instance3,398,-29,80,0.38
Object138,Instance1,900,-12,140,0.11,Instance2,900,-20,140,0.51,Instance3,900,-27,140,0.37
Object139,Instance1,64,-33,100,0.36,Instance2,64,-20,100,0.33,Instance3,64,-10,100,0.31
Object140,Instance1,986,-18,90,0.69,Instance2,986,-15,90,0.0,Instance3,986,-36,90,0.3
Object141,Instance1,937,-15,70,0.02,Instance2,937,-17,70,0.25,Instance3,937,-32,70,0.72
Object142,Instance1,190,-35,40,0.83,Instance2,190,-1,40,0.09,Instance3,190,-45,40,0.08
Object143,Instance1,56,-33,170,0.5,Instance2,56,-17,170,0.42,Instance3,56,-23,170,0.08
Object144,Instance1,909,-23,10,0.09,Instance2,909,-15,10,0.42,Instance3,909,-48,10,0.48
Object145,Instance1,829,-39,110,0.0,Instance2,829,-43,110,0.35,Instance3,829,-32,110,0.64
Object146,Instance1,951,-13,130,0.12,Instance2,951,-13,130,0.75,Instance3,951,-50,130,0.12
Object147,Instance1,343,-10,180,0.35,Instance2,343,-29,180,0.44,Instance3,343,-41,180,0.21
Object148,Instance1,315,-33,180,0.4,Instance2,315,-11,180,0.13,Instance3,315,-3,180,0.47
Object149,Instance1,317,-28,70,0.3,Instance2,317,-33,70,0.34,Instance3,317,-9,70,0.36
Object150,Instance1,239,-27,150,0.43,Instance2,239,-9,150,0.5,Instance3,239,-8,150,0.07
Object151,Instance1,421,-48,20,0.87,Instance2,421,-10,20,0.09,Instance3,421,-49,20,0.04
Object152,Instance1,313,-41,90,0.45,Instance2,313,-41,90,0.09,Instance3,313,-47,90,0.46
Object153,Instance1,880,-12,110,0.05,Instance2,880,-24,110,0.1,Instance3,880,-13,110,0.85
Object154,Instance1,398,-14,150,0.54,Instance2,398,-6,150,0.08,Instance3,398,-47,150,0.38
Object155,Instance1,383,-10,120,0.63,Instance2,383,-30,120,0.22,Instance3,383,-27,120,0.15
Object156,Instance1,78,-41,60,0.02,Instance2,78,-49,60,0.84,Instance3,78,-34,60,0.14
Object157,Instance1,850,-38,150,0.77,Instance2,850,-23,150,0.09,Instance3,850,-15,150,0.15
Object158,Instance1,81,-27,60,0.43,Instance2,81,-36,60,0.52,Instance3,81,-40,60,0.05
Object159,Instance1,588,-4,50,0.76,Instance2,588,-5,50,0.12,Instance3,588,-24,50,0.12
Object160,Instance1,866,-17,80,0.28,Instance2,866,-48,80,0.11,Instance3,866,-34,80,0.62
Object161,Instance1,615,-26,30,0.6,Instance2,615,-3,30,0.38,Instance3,615,-13,30,0.02
Object162,Instance1,651,-16,20,0.8,Instance2,651,-42,20,0.15,Instance3,651,-25,20,0.05
Object163,Instance1,884,-5,100,0.45,Instance2,884,-37,100,0.49,Instance3,884,-43,100,0.06
Object164,Instance1,985,-10,80,0.49,Instance2,985,-7,80,0.46,Instance3,985,-44,80,0.05
Object165,Instance1,406,-31,70,0.64,Instance2,406,-4,70,0.05,Instance3,406,-28,70,0.31
Object166,Instance1,489,-47,30,0.53,Instance2,489,-49,30,0.38,Instance3,489,-11,30,0.09
Object167,Instance1,876,-41,60,0.85,Instance2,876,-36,60,0.01,Instance3,876,-13,60,0.14
Object168,Instance1,484,-7,140,0.75,Instance2,484,-37,140,0.09,Instance3,484,-39,140,0.16
Object169,Instance1,197,-21,70,0.47,Instance2,197,-35,70,0.19,Instance3,197,-14,70,0.34
Object170,Instance1,964,-8,40,0.66,Instance2,964,-34,40,0.19,Instance3,964,-29,40,0.15
Object171,Instance1,430,-22,70,0.65,Instance2,430,-37,70,0.09,Instance3,430,-48,70,0.27
Object172,Instance1,262,-1,50,0.28,Instance2,262,-23,50,0.6,Instance3,262,-49,50,0.13
Object173,Instance1,271,-34,120,0.3,Instance2,271,-29,120,0.12,Instance3,271,-19,120,0.58
Object174,Instance1,273,-38,120,0.93,Instance2,273,-31,120,0.06,Instance3,273,-44,120,0.01
Object175,Instance1,56,-20,170,0.17,Instance2,56,-48,170,0.63,Instance3,56,-16,170,0.2
Object176,Instance1,622,-6,110,0.31,Instance2,622,-12,110,0.42,Instance3,622,-8,110,0.26
Object177,Instance1,470,-49,100,0.12,Instance2,470,-8,100,0.47,Instance3,470,-17,100,0.41
Object178,Instance1,394,-34,10,0.86,Instance2,394,-6,10,0.07,Instance3,394,-8,10,0.07
Object179,Instance1,697,-38,60,0.28,Instance2,697,-13,60,0.04,Instance3,697,-40,60,0.68
Object180,Instance1,411,-28,190,0.99,Instance2,411,-39,190,0.01,Instance3,411,-38,190,0.01
Object181,Instance1,738,-4,90,0.37,Instance2,738,-38,90,0.43,Instance3,738,-1,90,0.2
Object182,Instance1,452,-3,10,0.72,Instance2,452,-34,10,0.04,Instance3,452,-15,10,0.25
Object183,Instance1,656,-31,90,0.72,Instance2,656,-38,90,0.28,Instance3,656,-1,90,0.01
Object184,Instance1,784,-24,90,0.3,Instance2,784,-11,90,0.62,Instance3,784,-13,90,0.08
Object185,Instance1,742,-8,130,0.38,Instance2,742,-28,130,0.09,Instance3,742,-26,130,0.52
Object186,Instance1,874,-17,120,0.5,Instance2,874,-11,120,0.38,Instance3,874,-21,120,0.12
Object187,Instance1,564,-34,30,0.57,Instance2,564,-42,30,0.05,Instance3,564,-29,30,0.38
Object188,Instance1,792,-12,130,0.55,Instance2,792,-42,130,0.36,Instance3,792,-31,130,0.09
Object189,Instance1,515,-3,170,0.21,Instance2,515,-33,170,0.55,Instance3,515,-15,170,0.25
Object190,Instance1,735,-40,10,0.59,Instance2,735,-27,10,0.21,Instance3,735,-3,10,0.2
Object191,Instance1,607,-40,190,0.78,Instance2,607,-45,190,0.03,Instance3,607,-27,190,0.19
Object192,Instance1,472,-11,60,0.6,Instance2,472,-44,60,0.04,Instance3,472,-32,60,0.37
Object193,Instance1,63,-42,40,0.45,Instance2,63,-47,40,0.11,Instance3,63,-22,40,0.44
Object194,Instance1,238,-7,90,0.97,Instance2,238,-38,90,0.02,Instance3,238,-7,90,0.0
Object195,Instance1,707,-24,200,0.24,Instance2,707,-31,200,0.44,Instance3,707,-23,200,0.32
Object196,Instance1,133,-48,150,0.07,Instance2,133,-17,150,0.69,Instance3,133,-19,150,0.24
Object197,Instance1,228,-46,180,0.2,Instance2,228,-33,180,0.77,Instance3,228,-10,180,0.03
Object198,Instance1,468,-17,80,0.66,Instance2,468,-48,80,0.15,Instance3,468,-17,80,0.19
Object199,Instance1,453,-37,80,0.28,Instance2,453,-24,80,0.23,Instance3,453,-25,80,0.49
Object200,Instance1,698,-26,20,0.37,Instance2,698,-12,20,0.05,Instance3,698,-27,20,0.58
Object201,Instance1,276,-32,150,0.73,Instance2,276,-25,150,0.17,Instance3,276,-27,150,0.1
Object202,Instance1,235,-21,60,0.03,Instance2,235,-15,60,0.35,Instance3,235,-32,60,0.61
Object203,Instance1,61,-35,80,0.88,Instance2,61,-33,80,0.11,Instance3,61,-37,80,0.01
Object204,Instance1,281,-41,70,0.07,Instance2,281,-18,70,0.91,Instance3,281,-14,70,0.02
Object205,Instance1,350,-10,150,0.93,Instance2,350,-14,150,0.07,Instance3,350,-20,150,0.0
Object206,Instance1,617,-9,20,0.02,Instance2,617,-17,20,0.96,Instance3,617,-5,20,0.02
Object207,Instance1,609,-23,180,0.11,Instance2,609,-4,180,0.31,Instance3,609,-28,180,0.58
Object208,Instance1,93,-48,100,0.45,Instance2,93,-27,100,0.42,Instance3,93,-47,100,0.14
Object209,Instance1,191,-45,20,0.09,Instance2,191,-12,20,0.9,Instance3,191,-17,20,0.01
Object210,Instance1,434,-9,200,0.25,Instance2,434,-9,200,0.6,Instance3,434,-41,200,0.14
Object211,Instance1,307,-4,160,0.2,Instance2,307,-1,160,0.21,Instance3,307,-34,160,0.59
Object212,Instance1,924,-31,200,0.52,Instance2,924,-24,200,0.41,Instance3,924,-27,200,0.07
Object213,Instance1,110,-27,30,0.95,Instance2,110,-24,30,0.02,Instance3,110,-20,30,0.03
Object214,Instance1,578,-39,140,0.85,Instance2,578,-12,140,0.04,Instance3,578,-11,140,0.11
Object215,Instance1,459,-31,110,0.05,Instance2,459,-1,110,0.36,Instance3,459,-23,110,0.59
Object216,Instance1,466,-7,80,0.92,Instance2,466,-39,80,0.05,Instance3,466,-8,80,0.03
Object217,Instance1,425,-40,40,0.89,Instance2,425,-46,40,0.07,Instance3,425,-43,40,0.04
Object218,Instance1,27,-2,190,0.33,Instance2,27,-48,190,0.05,Instance3,27,-16,190,0.62
Object219,Instance1,132,-39,20,0.21,Instance2,132,-49,20,0.73,Instance3,132,-40,20,0.07
Object220,Instance1,400,-42,40,0.01,Instance2,400,-18,40,0.93,Instance3,400,-46,40,0.07
Object221,Instance1,304,-8,150,0.41,Instance2,304,-18,150,0.34,Instance3,304,-34,150,0.26
Object222,Instance1,395,-37,80,0.91,Instance2,395,-4,80,0.01,Instance3,395,-35,80,0.08
Object223,Instance1,279,-37,10,0.13,Instance2,279,-23,10,0.42,Instance3,279,-10,10,0.46
Object224,Instance1,636,-12,130,0.38,Instance2,636,-13,130,0.32,Instance3,636,-35,130,0.29
Object225,Instance1,370,-10,120,0.07,Instance2,370,-5,120,0.13,Instance3,370,-37,120,0.8
Object226,Instance1,700,-27,70,0.99,Instance2,700,-31,70,0.0,Instance3,700,-47,70,0.0
Object227,Instance1,376,-3,190,0.4,Instance2,376,-43,190,0.08,Instance3,376,-19,190,0.52
Object228,Instance1,302,-24,100,0.31,Instance2,302,-21,100,0.01,Instance3,302,-23,100,0.69
Object229,Instance1,590,-29,50,0.85,Instance2,590,-39,50,0.11,Instance3,590,-20,50,0.05
Object230,Instance1,431,-21,120,0.44,Instance2,431,-29,120,0.22,Instance3,431,-50,120,0.34
Object231,Instance1,867,-48,10,0.3,Instance2,867,-39,10,0.61,Instance3,867,-11,10,0.09
Object232,Instance1,264,-18,50,0.6,Instance2,264,-27,50,0.01,Instance3,264,-19,50,0.39
Object233,Instance1,399,-8,20,0.8,Instance2,399,-21,20,0.0,Instance3,399,-9,20,0.2
Object234,Instance1,993,-44,130,0.02,Instance2,993,-38,130,0.19,Instance3,993,-13,130,0.79
Object235,Instance1,444,-44,160,0.94,Instance2,444,-2,160,0.03,Instance3,444,-43,160,0.03
Object236,Instance1,607,-45,190,0.6,Instance2,607,-8,190,0.16,Instance3,607,-24,190,0.24
Object237,Instance1,382,-48,170,0.66,Instance2,382,-14,170,0.3,Instance3,382,-25,170,0.04
Object238,Instance1,12,-7,50,0.95,Instance2,12,-35,50,0.03,Instance3,12,-37,50,0.02
Object239,Instance1,324,-32,90,0.23,Instance2,324,-28,90,0.68,Instance3,324,-44,90,0.08
Object240,Instance1,257,-30,20,0.53,Instance2,257,-16,20,0.42,Instance3,257,-20,20,0.05
Object241,Instance1,620,-10,120,0.1,Instance2,620,-17,120,0.17,Instance3,620,-36,120,0.73
Object242,Instance1,113,-2,70,0.93,Instance2,113,-31,70,0.05,Instance3,113,-2,70,0.02
Object243,Instance1,578,-5,70,0.53,Instance2,578,-34,70,0.32,Instance3,578,-14,70,0.15
Object244,Instance1,134,-10,170,0.58,Instance2,134,-44,170,0.39,Instance3,134,-8,170,0.03
Object245,Instance1,249,-22,130,0.07,Instance2,249,-34,130,0.85,Instance3,249,-40,130,0.09
Object246,Instance1,324,-31,80,0.52,Instance2,324,-38,80,0.14,Instance3,324,-20,80,0.34
Object247,Instance1,278,-4,20,0.95,Instance2,278,-18,20,0.03,Instance3,278,-11,20,0.03
Object248,Instance1,985,-33,130,0.24,Instance2,985,-50,130,0.7,Instance3,985,-31,130,0.06
Object249,Instance1,399,-40,200,0.61,Instance2,399,-10,200,0.26,Instance3,399,-30,200,0.13
Object250,Instance1,769,-18,130,0.39,Instance2,769,-9,130,0.36,Instance3,769,-18,130,0.24
Object251,Instance1,54,-26,170,0.87,Instance2,54,-50,170,0.08,Instance3,54,-13,170,0.06
Object252,Instance1,291,-25,20,0.91,Instance2,291,-47,20,0.05,Instance3,291,-14,20,0.03
Object253,Instance1,499,-28,60,0.26,Instance2,499,-21,60,0.36,Instance3,499,-21,60,0.38
Object254,Instance1,927,-36,200,0.57,Instance2,927,-6,200,0.19,Instance3,927,-10,200,0.25
Object255,Instance1,764,-50,160,0.66,Instance2,764,-28,160,0.3,Instance3,764,-11,160,0.04
Object256,Instance1,805,-17,110,0.36,Instance2,805,-2,110,0.57,Instance3,805,-4,110,0.06
Object257,Instance1,590,-43,170,0.39,Instance2,590,-29,170,0.46,Instance3,590,-11,170,0.15
Object258,Instance1,522,-10,100,0.73,Instance2,522,-42,100,0.09,Instance3,522,-35,100,0.18
Object259,Instance1,510,-50,130,0.88,Instance2,510,-50,130,0.06,Instance3,510,-5,130,0.06
Object260,Instance1,290,-24,190,0.49,Instance2,290,-31,190,0.18,Instance3,290,-40,190,0.33
Object261,Instance1,566,-20,100,0.29,Instance2,566,-41,100,0.21,Instance3,566,-9,100,0.5
Object262,Instance1,60,-15,90,0.26,Instance2,60,-10,90,0.65,Instance3,60,-42,90,0.09
Object263,Instance1,860,-11,20,0.03,Instance2,860,-36,20,0.51,Instance3,860,-48,20,0.46
Object264,Instance1,970,-29,30,0.07,Instance2,970,-40,30,0.9,Instance3,970,-14,30,0.03
Object265,Instance1,120,-45,160,0.66,Instance2,120,-31,160,0.03,Instance3,120,-19,160,0.31
