Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object25,Instance1,966,-2,120,0.96,Instance2,966,-31,120,0.04,Instance3,966,-38,120,0.0
Object26,Instance1,455,-45,170,0.57,Instance2,455,-40,170,0.18,Instance3,455,-19,170,0.25
Object27,Instance1,248,-32,150,0.14,Instance2,248,-9,150,0.29,Instance3,248,-25,150,0.57
Object28,Instance1,46,-4,140,0.23,Instance2,46,-43,140,0.01,Instance3,46,-12,140,0.75
Object29,Instance1,778,-3,160,0.32,Instance2,778,-33,160,0.08,Instance3,778,-28,160,0.6
Object30,Instance1,130,-17,180,0.94,Instance2,130,-38,180,0.01,Instance3,130,-33,180,0.05
Object31,Instance1,74,-34,100,0.04,Instance2,74,-1,100,0.37,Instance3,74,-20,100,0.58
Object32,Instance1,71,-14,100,0.06,Instance2,71,-1,100,0.33,Instance3,71,-49,100,0.61
Object33,Instance1,555,-45,50,0.92,Instance2,555,-31,50,0.07,Instance3,555,-46,50,0.0
Object34,Instance1,289,-3,50,0.67,Instance2,289,-50,50,0.29,Instance3,289,-46,50,0.04
Object35,Instance1,759,-25,180,0.24,Instance2,759,-14,180,0.55,Instance3,759,-48,180,0.21
Object36,Instance1,306,-4,200,0.73,Instance2,306,-49,200,0.24,Instance3,306,-1,200,0.03
Object37,Instance1,85,-46,100,0.4,Instance2,85,-22,100,0.11,Instance3,85,-2,100,0.49
Object38,Instance1,24,-47,10,0.68,Instance2,24,-48,10,0.19,Instance3,24,-3,10,0.13
Object39,Instance1,786,-19,130,0.51,Instance2,786,-17,130,0.32,Instance3,786,-37,130,0.17
Object40,Instance1,753,-46,120,0.62,Instance2,753,-50,120,0.36,Instance3,753,-41,120,0.02
Object41,Instance1,908,-22,50,0.07,Instance2,908,-47,50,0.38,Instance3,908,-44,50,0.55
Object42,Instance1,580,-5,10,0.85,Instance2,580,-21,10,0.14,Instance3,580,-7,10,0.01
Object43,Instance1,180,-22,130,0.72,Instance2,180,-25,130,0.03,Instance3,180,-37,130,0.25
Object44,Instance1,232,-18,140,0.39,Instance2,232,-42,140,0.41,Instance3,232,-19,140,0.2
Object45,Instance1,34,-17,130,0.35,Instance2,34,-45,130,0.37,Instance3,34,-48,130,0.28
Object46,Instance1,553,-36,60,0.3,Instance2,553,-15,60,0.6,Instance3,553,-49,60,0.11
Object47,Instance1,791,-33,70,0.07,Instance2,791,-40,70,0.19,Instance3,791,-32,70,0.74
Object48,Instance1,943,-16,100,0.7,Instance2,943,-6,100,0.15,Instance3,943,-12,100,0.16
Object49,Instance1,670,-47,40,0.82,Instance2,670,-4,40,0.02,Instance3,670,-13,40,0.16
Object50,Instance1,96,-18,30,0.9,Instance2,96,-23,30,0.07,Instance3,96,-42,30,0.02
Object51,Instance1,992,-36,80,0.14,Instance2,992,-9,80,0.15,Instance3,992,-27,80,0.71
Object52,Instance1,177,-34,20,0.35,Instance2,177,-38,20,0.55,Instance3,177,-34,20,0.1
Object53,Instance1,545,-4,30,0.52,Instance2,545,-47,30,0.12,Instance3,545,-31,30,0.36
Object54,Instance1,312,-41,70,0.62,Instance2,312,-20,70,0.13,Instance3,312,-20,70,0.25
Object55,Instance1,456,-5,10,0.68,Instance2,456,-1,10,0.05,Instance3,456,-45,10,0.27
Object56,Instance1,717,-1,100,0.09,Instance2,717,-12,100,0.3,Instance3,717,-41,100,0.61
Object57,Instance1,419,-23,160,0.82,Instance2,419,-24,160,0.12,Instance3,419,-9,160,0.06
Object58,Instance1,296,-37,150,0.91,Instance2,296,-18,150,0.01,Instance3,296,-28,150,0.08
Object59,Instance1,534,-26,40,0.65,Instance2,534,-29,40,0.29,Instance3,534,-9,40,0.06
Object60,Instance1,764,-31,200,0.11,Instance2,764,-25,200,0.64,Instance3,764,-32,200,0.25
Object61,Instance1,837,-42,130,0.41,Instance2,837,-45,130,0.2,Instance3,837,-41,130,0.39
Object62,Instance1,293,-12,120,0.96,Instance2,293,-46,120,0.0,Instance3,293,-30,120,0.03
Object63,Instance1,246,-6,160,0.03,Instance2,246,-11,160,0.58,Instance3,246,-37,160,0.39
Object64,Instance1,55,-19,90,0.39,Instance2,55,-12,90,0.58,Instance3,55,-20,90,0.03
Object65,Instance1,771,-12,50,0.6,Instance2,771,-45,50,0.2,Instance3,771,-44,50,0.2
Object66,Instance1,718,-34,200,0.96,Instance2,718,-37,200,0.0,Instance3,718,-9,200,0.04
Object67,Instance1,594,-46,140,0.08,Instance2,594,-21,140,0.41,Instance3,594,-33,140,0.51
Object68,Instance1,478,-19,160,0.77,Instance2,478,-11,160,0.1,Instance3,478,-38,160,0.13
Object69,Instance1,628,-14,200,0.76,Instance2,628,-13,200,0.13,Instance3,628,-17,200,0.11
Object70,Instance1,479,-41,40,0.16,Instance2,479,-8,40,0.22,Instance3,479,-1,40,0.62
Object71,Instance1,902,-10,160,0.8,Instance2,902,-7,160,0.04,Instance3,902,-36,160,0.16
Object72,Instance1,370,-35,200,0.72,Instance2,370,-28,200,0.12,Instance3,370,-8,200,0.16
Object73,Instance1,689,-33,80,0.81,Instance2,689,-5,80,0.1,Instance3,689,-27,80,0.09
Object74,Instance1,827,-48,90,0.81,Instance2,827,-39,90,0.08,Instance3,827,-3,90,0.1
Object75,Instance1,48,-30,120,0.5,Instance2,48,-7,120,0.31,Instance3,48,-7,120,0.19
Object76,Instance1,435,-12,40,0.18,Instance2,435,-7,40,0.42,Instance3,435,-39,40,0.4
Object77,Instance1,165,-37,50,0.74,Instance2,165,-29,50,0.13,Instance3,165,-5,50,0.14
Object78,Instance1,208,-23,180,0.2,Instance2,208,-35,180,0.41,Instance3,208,-44,180,0.39
Object79,Instance1,810,-3,50,0.81,Instance2,810,-48,50,0.1,Instance3,810,-39,50,0.09
Object80,Instance1,480,-29,200,0.6,Instance2,480,-23,200,0.15,Instance3,480,-48,200,0.25
Object81,Instance1,745,-21,20,0.88,Instance2,745,-39,20,0.12,Instance3,745,-32,20,0.0
Object82,Instance1,168,-35,130,0.97,Instance2,168,-6,130,0.0,Instance3,168,-13,130,0.03
Object83,Instance1,156,-12,100,0.63,Instance2,156,-15,100,0.03,Instance3,156,-23,100,0.34
Object84,Instance1,440,-38,20,0.29,Instance2,440,-37,20,0.67,Instance3,440,-12,20,0.05
Object85,Instance1,724,-12,110,0.09,Instance2,724,-9,110,0.03,Instance3,724,-28,110,0.89
Object86,Instance1,334,-23,120,0.53,Instance2,334,-49,120,0.37,Instance3,334,-48,120,0.1
Object87,Instance1,12,-27,50,0.04,Instance2,12,-6,50,0.25,Instance3,12,-10,50,0.72
Object88,Instance1,982,-18,30,0.02,Instance2,982,-15,30,0.8,Instance3,982,-27,30,0.18
Object89,Instance1,763,-47,60,0.19,Instance2,763,-5,60,0.57,Instance3,763,-45,60,0.24
Object90,Instance1,490,-48,60,0.82,Instance2,490,-8,60,0.01,Instance3,490,-34,60,0.17
Object91,Instance1,854,-42,160,0.02,Instance2,854,-2,160,0.32,Instance3,854,-30,160,0.66
Object92,Instance1,140,-12,170,0.97,Instance2,140,-22,170,0.01,Instance3,140,-47,170,0.02
Object93,Instance1,907,-35,110,0.73,Instance2,907,-23,110,0.04,Instance3,907,-14,110,0.22
Object94,Instance1,672,-46,80,0.83,Instance2,672,-14,80,0.01,Instance3,672,-4,80,0.16
Object95,Instance1,758,-35,60,0.27,Instance2,758,-32,60,0.13,Instance3,758,-30,60,0.61
Object96,Instance1,812,-16,90,0.16,Instance2,812,-17,90,0.22,Instance3,812,-10,90,0.62
Object97,Instance1,891,-35,100,0.27,Instance2,891,-45,100,0.11,Instance3,891,-39,100,0.62
Object98,Instance1,868,-46,180,0.85,Instance2,868,-28,180,0.02,Instance3,868,-50,180,0.13
Object99,Instance1,219,-22,180,0.29,Instance2,219,-38,180,0.16,Instance3,219,-25,180,0.55
Object100,Instance1,591,-50,50,0.25,Instance2,591,-46,50,0.29,Instance3,591,-49,50,0.47
Object101,Instance1,859,-33,20,0.22,Instance2,859,-37,20,0.52,Instance3,859,-31,20,0.26
Object102,Instance1,639,-31,180,0.18,Instance2,639,-38,180,0.34,Instance3,639,-4,180,0.48
Object103,Instance1,812,-15,30,0.44,Instance2,812,-10,30,0.22,Instance3,812,-43,30,0.33
Object104,Instance1,140,-43,50,0.38,Instance2,140,-41,50,0.49,Instance3,140,-26,50,0.12
Object105,Instance1,396,-14,40,0.29,Instance2,396,-5,40,0.12,Instance3,396,-29,40,0.58
Object106,Instance1,714,-32,110,0.26,Instance2,714,-18,110,0.58,Instance3,714,-46,110,0.16
Object107,Instance1,807,-45,140,0.42,Instance2,807,-2,140,0.04,Instance3,807,-7,140,0.54
Object108,Instance1,713,-35,200,0.82,Instance2,713,-14,200,0.04,Instance3,713,-21,200,0.14
Object109,Instance1,378,-40,10,0.53,Instance2,378,-7,10,0.34,Instance3,378,-9,10,0.14
Object110,Instance1,198,-39,180,0.68,Instance2,198,-49,180,0.32,Instance3,198,-25,180,0.0
Object111,Instance1,118,-47,120,0.97,Instance2,118,-43,120,0.01,Instance3,118,-49,120,0.03
Object112,Instance1,49,-43,110,0.53,Instance2,49,-26,110,0.07,Instance3,49,-19,110,0.4
Object113,Instance1,950,-42,150,0.47,Instance2,950,-14,150,0.06,Instance3,950,-10,150,0.47
Object114,Instance1,781,-6,80,0.1,Instance2,781,-6,80,0.42,Instance3,781,-12,80,0.48
Object115,Instance1,842,-21,180,0.18,Instance2,842,-36,180,0.09,Instance3,842,-46,180,0.73
Object116,Instance1,914,-44,110,0.07,Instance2,914,-22,110,0.22,Instance3,914,-43,110,0.71
Object117,Instance1,351,-15,160,0.71,Instance2,351,-5,160,0.03,Instance3,351,-40,160,0.26
Object118,Instance1,650,-4,120,0.36,Instance2,650,-42,120,0.36,Instance3,650,-12,120,0.28
Object119,Instance1,31,-17,110,0.66,Instance2,31,-12,110,0.26,Instance3,31,-1,110,0.08
Object120,Instance1,33,-34,200,0.07,Instance2,33,-20,200,0.26,Instance3,33,-35,200,0.68
Object121,Instance1,742,-8,20,0.77,Instance2,742,-24,20,0.09,Instance3,742,-19,20,0.14
Object122,Instance1,373,-20,150,0.59,Instance2,373,-49,150,0.02,Instance3,373,-3,150,0.38
Object123,Instance1,448,-27,110,0.38,Instance2,448,-17,110,0.35,Instance3,448,-28,110,0.27
Object124,Instance1,187,-17,100,0.34,Instance2,187,-15,100,0.24,Instance3,187,-8,100,0.41
Object125,Instance1,78,-38,50,0.82,Instance2,78,-34,50,0.02,Instance3,78,-22,50,0.16
Object126,Instance1,966,-36,20,0.5,Instance2,966,-12,20,0.39,Instance3,966,-27,20,0.11
Object127,Instance1,981,-33,120,0.33,Instance2,981,-32,120,0.53,Instance3,981,-44,120,0.14
Object128,Instance1,693,-27,190,0.9,Instance2,693,-1,190,0.09,Instance3,693,-40,190,0.01
Object129,Instance1,425,-41,40,0.81,Instance2,425,-7,40,0.17,Instance3,425,-15,40,0.03
Object130,Instance1,533,-16,80,0.97,Instance2,533,-30,80,0.0,Instance3,533,-12,80,0.03
Object131,Instance1,823,-5,60,0.11,Instance2,823,-33,60,0.38,Instance3,823,-46,60,0.51
Object132,Instance1,484,-1,60,0.01,Instance2,484,-3,60,0.81,Instance3,484,-37,60,0.19
Object133,Instance1,170,-18,40,0.77,Instance2,170,-47,40,0.13,Instance3,170,-49,40,0.1
Object134,Instance1,929,-32,80,0.48,Instance2,929,-42,80,0.42,Instance3,929,-44,80,0.1
Object135,Instance1,551,-45,130,0.65,Instance2,551,-16,130,0.17,Instance3,551,-17,130,0.18
Object136,Instance1,386,-34,130,0.99,Instance2,386,-12,130,0.01,Instance3,386,-24,130,0.0
Object137,Instance1,507,-10,20,0.22,Instance2,507,-15,20,0.41,Instance3,507,-2,20,0.37
Object138,Instance1,11,-12,70,0.63,Instance2,11,-39,70,0.25,Instance3,11,-11,70,0.12
Object139,Instance1,830,-45,10,0.9,Instance2,830,-43,10,0.02,Instance3,830,-47,10,0.07
Object140,Instance1,315,-15,100,0.37,Instance2,315,-20,100,0.5,Instance3,315,-20,100,0.13
Object141,Instance1,337,-3,10,0.32,Instance2,337,-3,10,0.08,Instance3,337,-15,10,0.6
Object142,Instance1,463,-28,130,0.21,Instance2,463,-40,130,0.37,Instance3,463,-1,130,0.42
Object143,Instance1,304,-37,190,0.58,Instance2,304,-20,190,0.24,Instance3,304,-22,190,0.18
Object144,Instance1,689,-22,110,0.85,Instance2,689,-25,110,0.14,Instance3,689,-6,110,0.01
Object145,Instance1,21,-28,180,0.71,Instance2,21,-41,180,0.24,Instance3,21,-17,180,0.05
Object146,Instance1,917,-49,140,0.8,Instance2,917,-18,140,0.14,Instance3,917,-1,140,0.06
Object147,Instance1,927,-12,140,0.24,Instance2,927,-36,140,0.58,Instance3,927,-7,140,0.18
Object148,Instance1,607,-35,60,0.35,Instance2,607,-16,60,0.62,Instance3,607,-29,60,0.03
Object149,Instance1,694,-48,90,0.29,Instance2,694,-49,90,0.33,Instance3,694,-1,90,0.39
Object150,Instance1,271,-17,50,0.85,Instance2,271,-48,50,0.03,Instance3,271,-19,50,0.12
Object151,Instance1,976,-11,140,0.28,Instance2,976,-10,140,0.55,Instance3,976,-14,140,0.16
Object152,Instance1,543,-3,150,0.77,Instance2,543,-37,150,0.19,Instance3,543,-30,150,0.04
Object153,Instance1,187,-45,200,0.41,Instance2,187,-32,200,0.19,Instance3,187,-47,200,0.4
Object154,Instance1,853,-46,110,0.68,Instance2,853,-22,110,0.22,Instance3,853,-37,110,0.1
Object155,Instance1,513,-11,30,0.94,Instance2,513,-45,30,0.04,Instance3,513,-8,30,0.02
Object156,Instance1,33,-35,20,0.21,Instance2,33,-38,20,0.6,Instance3,33,-42,20,0.18
Object157,Instance1,7,-36,80,0.23,Instance2,7,-17,80,0.59,Instance3,7,-11,80,0.18
Object158,Instance1,88,-35,150,0.71,Instance2,88,-27,150,0.0,Instance3,88,-10,150,0.29
Object159,Instance1,188,-2,100,0.63,Instance2,188,-29,100,0.08,Instance3,188,-41,100,0.29
Object160,Instance1,832,-26,150,0.64,Instance2,832,-38,150,0.06,Instance3,832,-4,150,0.3
Object161,Instance1,570,-25,170,0.25,Instance2,570,-33,170,0.44,Instance3,570,-47,170,0.31
Object162,Instance1,782,-6,60,0.23,Instance2,782,-12,60,0.44,Instance3,782,-46,60,0.33
Object163,Instance1,713,-40,160,0.44,Instance2,713,-5,160,0.21,Instance3,713,-18,160,0.35
Object164,Instance1,465,-40,100,0.86,Instance2,465,-34,100,0.06,Instance3,465,-7,100,0.08
Object165,Instance1,24,-49,180,0.15,Instance2,24,-44,180,0.66,Instance3,24,-16,180,0.19
Object166,Instance1,394,-11,190,0.11,Instance2,394,-14,190,0.27,Instance3,394,-50,190,0.62
Object167,Instance1,162,-29,170,0.03,Instance2,162,-25,170,0.71,Instance3,162,-50,170,0.26
Object168,Instance1,5,-26,140,0.18,Instance2,5,-35,140,0.42,Instance3,5,-43,140,0.4
Object169,Instance1,891,-3,130,0.6,Instance2,891,-29,130,0.11,Instance3,891,-35,130,0.28
Object170,Instance1,982,-38,50,0.52,Instance2,982,-9,50,0.02,Instance3,982,-15,50,0.46
Object171,Instance1,777,-43,150,0.07,Instance2,777,-10,150,0.86,Instance3,777,-16,150,0.06
Object172,Instance1,46,-32,100,0.87,Instance2,46,-46,100,0.07,Instance3,46,-33,100,0.06
Object173,Instance1,55,-7,180,0.21,Instance2,55,-48,180,0.73,Instance3,55,-25,180,0.05
Object174,Instance1,689,-25,10,0.5,Instance2,689,-43,10,0.48,Instance3,689,-19,10,0.02
Object175,Instance1,258,-38,180,0.27,Instance2,258,-18,180,0.24,Instance3,258,-24,180,0.49
Object176,Instance1,546,-34,60,0.96,Instance2,546,-49,60,0.01,Instance3,546,-46,60,0.03
Object177,Instance1,605,-18,190,0.64,Instance2,605,-2,190,0.11,Instance3,605,-39,190,0.25
Object178,Instance1,566,-30,160,1.0,Instance2,566,-18,160,0.0,Instance3,566,-7,160,0.0
Object179,Instance1,636,-6,70,0.44,Instance2,636,-6,70,0.28,Instance3,636,-19,70,0.28
Object180,Instance1,748,-49,170,0.45,Instance2,748,-23,170,0.37,Instance3,748,-32,170,0.18
Object181,Instance1,503,-46,10,0.92,Instance2,503,-42,10,0.02,Instance3,503,-21,10,0.06
Object182,Instance1,538,-36,200,1.0,Instance2,538,-21,200,0.0,Instance3,538,-31,200,0.0
Object183,Instance1,367,-40,90,0.3,Instance2,367,-43,90,0.58,Instance3,367,-23,90,0.11
Object184,Instance1,13,-33,80,0.92,Instance2,13,-3,80,0.06,Instance3,13,-23,80,0.03
Object185,Instance1,15,-41,90,0.82,Instance2,15,-49,90,0.0,Instance3,15,-46,90,0.18
Object186,Instance1,415,-21,30,0.33,Instance2,415,-9,30,0.29,Instance3,415,-26,30,0.38
Object187,Instance1,836,-50,20,0.39,Instance2,836,-16,20,0.03,Instance3,836,-29,20,0.58
Object188,Instance1,38,-25,150,0.6,Instance2,38,-37,150,0.12,Instance3,38,-19,150,0.28
Object189,Instance1,648,-10,90,0.88,Instance2,648,-23,90,0.01,Instance3,648,-27,90,0.12
Object190,Instance1,277,-44,10,0.29,Instance2,277,-40,10,0.62,Instance3,277,-48,10,0.09
Object191,Instance1,536,-21,140,0.49,Instance2,536,-42,140,0.03,Instance3,536,-1,140,0.48
Object192,Instance1,157,-1,20,0.42,Instance2,157,-49,20,0.51,Instance3,157,-7,20,0.06
Object193,Instance1,569,-17,120,0.84,Instance2,569,-4,120,0.13,Instance3,569,-23,120,0.03
Object194,Instance1,44,-26,30,0.94,Instance2,44,-24,30,0.04,Instance3,44,-46,30,0.01
Object195,Instance1,14,-21,50,0.81,Instance2,14,-10,50,0.11,Instance3,14,-46,50,0.08
Object196,Instance1,993,-20,120,0.23,Instance2,993,-33,120,0.34,Instance3,993,-32,120,0.43
Object197,Instance1,355,-4,110,0.86,Instance2,355,-32,110,0.01,Instance3,355,-34,110,0.13
Object198,Instance1,474,-31,110,0.81,Instance2,474,-15,110,0.13,Instance3,474,-17,110,0.07
Object199,Instance1,353,-29,160,0.99,Instance2,353,-38,160,0.0,Instance3,353,-1,160,0.01
Object200,Instance1,949,-49,80,0.86,Instance2,949,-6,80,0.05,Instance3,949,-29,80,0.08
Object201,Instance1,159,-34,20,0.58,Instance2,159,-37,20,0.37,Instance3,159,-15,20,0.04
Object202,Instance1,936,-31,20,0.88,Instance2,936,-10,20,0.09,Instance3,936,-12,20,0.02
Object203,Instance1,99,-33,40,0.96,Instance2,99,-35,40,0.02,Instance3,99,-40,40,0.02
Object204,Instance1,678,-3,70,0.1,Instance2,678,-3,70,0.58,Instance3,678,-19,70,0.33
Object205,Instance1,306,-36,40,0.09,Instance2,306,-46,40,0.48,Instance3,306,-9,40,0.43
Object206,Instance1,979,-33,180,0.69,Instance2,979,-10,180,0.08,Instance3,979,-35,180,0.23
Object207,Instance1,558,-8,90,0.51,Instance2,558,-6,90,0.01,Instance3,558,-38,90,0.48
Object208,Instance1,722,-38,160,0.16,Instance2,722,-29,160,0.55,Instance3,722,-32,160,0.29
Object209,Instance1,388,-28,40,0.33,Instance2,388,-2,40,0.58,Instance3,388,-49,40,0.09
Object210,Instance1,298,-7,60,0.24,Instance2,298,-24,60,0.22,Instance3,298,-3,60,0.54
Object211,Instance1,103,-10,40,0.01,Instance2,103,-29,40,0.6,Instance3,103,-5,40,0.39
Object212,Instance1,312,-43,100,0.81,Instance2,312,-7,100,0.05,Instance3,312,-6,100,0.13
Object213,Instance1,243,-26,170,0.14,Instance2,243,-38,170,0.52,Instance3,243,-11,170,0.34
Object214,Instance1,83,-30,190,0.33,Instance2,83,-40,190,0.37,Instance3,83,-16,190,0.3
Object215,Instance1,207,-5,150,0.21,Instance2,207,-47,150,0.39,Instance3,207,-26,150,0.4
Object216,Instance1,414,-44,100,0.36,Instance2,414,-36,100,0.54,Instance3,414,-19,100,0.1
Object217,Instance1,5,-33,120,0.42,Instance2,5,-43,120,0.29,Instance3,5,-20,120,0.29
Object218,Instance1,438,-21,70,0.79,Instance2,438,-5,70,0.09,Instance3,438,-2,70,0.12
Object219,Instance1,177,-4,190,0.07,Instance2,177,-35,190,0.86,Instance3,177,-31,190,0.07
Object220,Instance1,277,-50,150,0.39,Instance2,277,-20,150,0.39,Instance3,277,-21,150,0.22
Object221,Instance1,710,-30,70,0.79,Instance2,710,-41,70,0.02,Instance3,710,-40,70,0.19
Object222,Instance1,490,-21,180,0.37,Instance2,490,-9,180,0.25,Instance3,490,-24,180,0.39
Object223,Instance1,540,-13,160,0.65,Instance2,540,-2,160,0.06,Instance3,540,-6,160,0.29
Object224,Instance1,264,-31,40,0.61,Instance2,264,-2,40,0.23,Instance3,264,-44,40,0.16
Object225,Instance1,38,-27,90,0.09,Instance2,38,-49,90,0.31,Instance3,38,-16,90,0.6
Object226,Instance1,356,-46,170,0.58,Instance2,356,-34,170,0.19,Instance3,356,-24,170,0.23
Object227,Instance1,123,-4,150,0.29,Instance2,123,-24,150,0.31,Instance3,123,-23,150,0.4
Object228,Instance1,18,-29,160,0.44,Instance2,18,-8,160,0.19,Instance3,18,-44,160,0.37
Object229,Instance1,449,-29,180,0.36,Instance2,449,-28,180,0.57,Instance3,449,-32,180,0.08
Object230,Instance1,160,-31,160,0.86,Instance2,160,-8,160,0.12,Instance3,160,-31,160,0.02
Object231,Instance1,674,-33,170,0.84,Instance2,674,-18,170,0.14,Instance3,674,-24,170,0.02
Object232,Instance1,329,-15,40,0.92,Instance2,329,-18,40,0.05,Instance3,329,-38,40,0.02
Object233,Instance1,540,-22,30,0.7,Instance2,540,-25,30,0.18,Instance3,540,-25,30,0.12
Object234,Instance1,388,-11,150,0.16,Instance2,388,-26,150,0.41,Instance3,388,-19,150,0.43
Object235,Instance1,615,-24,120,0.97,Instance2,615,-33,120,0.01,Instance3,615,-15,120,0.02
Object236,Instance1,223,-30,190,0.85,Instance2,223,-3,190,0.11,Instance3,223,-4,190,0.04
Object237,Instance1,51,-4,190,0.81,Instance2,51,-35,190,0.13,Instance3,51,-31,190,0.06
Object238,Instance1,845,-28,50,0.9,Instance2,845,-34,50,0.04,Instance3,845,-29,50,0.06
Object239,Instance1,51,-36,80,0.83,Instance2,51,-32,80,0.06,Instance3,51,-48,80,0.1
Object240,Instance1,763,-7,110,0.97,Instance2,763,-42,110,0.03,Instance3,763,-7,110,0.0
Object241,Instance1,552,-38,200,0.18,Instance2,552,-34,200,0.68,Instance3,552,-43,200,0.14
Object242,Instance1,590,-35,100,0.63,Instance2,590,-28,100,0.27,Instance3,590,-3,100,0.1
Object243,Instance1,562,-34,70,0.14,Instance2,562,-8,70,0.65,Instance3,562,-17,70,0.21
Object244,Instance1,336,-32,190,0.4,Instance2,336,-29,190,0.34,Instance3,336,-16,190,0.27
Object245,Instance1,101,-10,180,0.78,Instance2,101,-22,180,0.0,Instance3,101,-1,180,0.21
Object246,Instance1,278,-7,40,0.95,Instance2,278,-48,40,0.02,Instance3,278,-10,40,0.02
Object247,Instance1,337,-18,130,0.03,Instance2,337,-20,130,0.05,Instance3,337,-16,130,0.92
Object248,Instance1,157,-19,70,0.89,Instance2,157,-22,70,0.01,Instance3,157,-22,70,0.1
Object249,Instance1,469,-41,150,0.6,Instance2,469,-41,150,0.05,Instance3,469,-8,150,0.35
Object250,Instance1,961,-33,70,0.16,Instance2,961,-41,70,0.15,Instance3,961,-10,70,0.7
Object251,Instance1,188,-39,180,0.75,Instance2,188,-4,180,0.01,Instance3,188,-6,180,0.24
Object252,Instance1,435,-45,60,0.49,Instance2,435,-18,60,0.41,Instance3,435,-27,60,0.1
Object253,Instance1,527,-6,150,0.09,Instance2,527,-47,150,0.72,Instance3,527,-19,150,0.19
Object254,Instance1,427,-15,120,0.01,Instance2,427,-27,120,0.61,Instance3,427,-23,120,0.38
Object255,Instance1,309,-41,70,0.21,Instance2,309,-8,70,0.59,Instance3,309,-15,70,0.2
Object256,Instance1,995,-19,10,0.25,Instance2,995,-24,10,0.67,Instance3,995,-44,10,0.09
Object257,Instance1,219,-46,10,0.23,Instance2,219,-49,10,0.19,Instance3,219,-9,10,0.58
Object258,Instance1,900,-23,180,0.74,Instance2,900,-23,180,0.0,Instance3,900,-27,180,0.26
Object259,Instance1,872,-1,40,0.62,Instance2,872,-42,40,0.36,Instance3,872,-30,40,0.02
Object260,Instance1,407,-29,140,0.65,Instance2,407,-12,140,0.28,Instance3,407,-45,140,0.07
Object261,Instance1,742,-12,80,0.85,Instance2,742,-23,80,0.08,Instance3,742,-14,80,0.07
Object262,Instance1,682,-30,30,0.55,Instance2,682,-50,30,0.01,Instance3,682,-28,30,0.44
Object263,Instance1,751,-39,160,0.61,Instance2,751,-36,160,0.04,Instance3,751,-11,160,0.35
Object264,Instance1,663,-14,10,0.92,Instance2,663,-28,10,0.01,Instance3,663,-2,10,0.06
Object265,Instance1,3,-36,130,0.11,Instance2,3,-1,130,0.53,Instance3,3,-6,130,0.36
